,000000000f4919c9events,000000000f4919c9places,0000000019fb59c4events,0000000019fb59c4places,00000000342570c2events,00000000342570c2places,0000000038bf9618events,0000000038bf9618places,0000000038d83d41events,0000000038d83d41places,0000000053c6c2beevents,0000000053c6c2beplaces,000000006b087f40events,000000006b087f40places,000000007b5207b6events,000000007b5207b6places,00000000a53ed894events,00000000a53ed894places,00000000aa852af1events,00000000aa852af1places,00000000afef4555events,00000000afef4555places,00000000fb7600beevents,00000000fb7600beplaces,00000000fdda10feevents,00000000fdda10feplaces,00000000fffb8cf0events,00000000fffb8cf0places
3825,11,39,0,0,1,4,0,2,8,36,0,1,12,44,4,9,0,0,10,32,13,43,8,18,13,45,2,0
3826,11,39,0,0,1,4,0,2,8,36,0,1,12,44,4,9,0,0,10,32,13,43,8,18,13,45,2,0
3827,11,39,0,0,1,4,0,2,8,36,0,1,12,44,4,9,0,0,10,32,13,43,8,18,13,45,2,0
3828,11,39,0,0,1,4,0,2,8,36,0,1,12,44,4,9,0,0,10,32,13,43,8,18,13,45,2,0
3829,11,39,0,0,1,4,0,2,8,36,0,1,12,44,4,9,0,0,10,32,13,43,8,18,13,45,2,0
3830,11,39,0,0,1,4,0,2,8,36,0,1,12,44,4,9,0,0,10,32,13,43,8,18,13,45,2,0
3831,11,39,0,0,1,4,0,2,8,36,0,1,12,44,4,9,0,0,10,32,13,43,8,18,13,45,2,0
3832,11,40,0,1,1,4,0,2,8,37,0,1,12,45,4,9,0,0,10,33,13,44,8,19,13,47,2,0
3833,11,40,0,1,1,4,0,2,8,37,0,1,12,45,4,9,0,0,10,33,13,44,8,19,13,47,2,0
3834,11,40,0,1,1,4,0,2,8,37,0,1,12,45,4,9,0,0,10,33,13,44,8,19,13,47,2,0
3835,11,40,0,1,1,4,0,2,8,37,0,1,12,45,4,9,0,0,10,33,13,44,8,19,13,47,2,0
3836,11,40,0,1,1,4,0,2,8,37,0,1,12,45,4,9,0,0,10,33,13,44,8,19,13,47,2,0
3837,11,40,0,1,1,4,0,2,8,37,0,1,12,45,4,9,0,0,10,33,13,44,8,19,13,47,2,0
3838,11,40,0,1,1,4,0,2,8,37,0,1,12,45,4,9,0,0,10,33,13,44,8,19,13,47,2,0
3839,11,40,0,1,1,4,0,2,8,37,0,1,12,45,4,9,0,0,10,33,13,44,8,19,13,47,2,0
3840,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3841,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3842,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3843,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3844,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3845,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3846,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3847,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3848,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3849,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3850,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3851,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3852,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3853,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3854,11,73,0,3,1,8,0,6,8,65,0,2,12,79,4,29,0,0,10,61,13,82,8,37,13,87,2,0
3855,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3856,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3857,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3858,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3859,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3860,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3861,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3862,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3863,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3864,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3865,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3866,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3867,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3868,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3869,11,77,0,3,1,8,0,6,8,67,0,2,12,81,4,29,0,0,10,63,13,84,8,38,13,89,2,0
3870,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3871,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3872,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3873,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3874,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3875,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3876,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3877,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3878,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3879,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3880,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3881,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3882,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3883,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3884,11,124,0,5,1,8,0,11,8,97,0,3,12,127,4,42,0,1,10,96,13,130,8,57,13,133,2,0
3885,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3886,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3887,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3888,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3889,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3890,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3891,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3892,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3893,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3894,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3895,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3896,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3897,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3898,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3899,11,125,0,5,1,8,0,11,8,100,0,4,12,130,4,42,0,1,10,98,13,133,8,58,13,136,2,0
3900,11,276,0,6,1,15,0,15,8,231,0,9,12,291,4,67,0,1,10,240,13,296,8,153,13,296,2,2
3901,11,276,0,6,1,15,0,15,8,231,0,9,12,291,4,67,0,1,10,240,13,296,8,153,13,296,2,2
3902,11,276,0,6,1,15,0,15,8,231,0,9,12,291,4,67,0,1,10,240,13,296,8,153,13,296,2,2
3903,11,276,0,6,1,15,0,15,8,231,0,9,12,291,4,67,0,1,10,240,13,296,8,153,13,296,2,2
3904,11,276,0,6,1,15,0,15,8,231,0,9,12,291,4,67,0,1,10,240,13,296,8,153,13,296,2,2
3905,11,276,0,6,1,15,0,15,8,231,0,9,12,291,4,67,0,1,10,240,13,296,8,153,13,296,2,2
3906,11,276,0,6,1,15,0,15,8,231,0,9,12,291,4,67,0,1,10,240,13,296,8,153,13,296,2,2
3907,11,277,0,6,1,15,0,15,8,232,0,9,12,292,4,67,0,1,10,241,13,297,8,153,13,297,2,2
3908,11,277,0,6,1,15,0,15,8,232,0,9,12,292,4,67,0,1,10,241,13,297,8,153,13,297,2,2
3909,11,277,0,6,1,15,0,15,8,232,0,9,12,292,4,67,0,1,10,241,13,297,8,153,13,297,2,2
3910,11,277,0,6,1,15,0,15,8,232,0,9,12,292,4,67,0,1,10,241,13,297,8,153,13,297,2,2
3911,11,277,0,6,1,15,0,15,8,232,0,9,12,292,4,67,0,1,10,241,13,297,8,153,13,297,2,2
3912,11,277,0,6,1,15,0,15,8,232,0,9,12,292,4,67,0,1,10,241,13,297,8,153,13,297,2,2
3913,11,277,0,6,1,15,0,15,8,232,0,9,12,292,4,67,0,1,10,241,13,297,8,153,13,297,2,2
3914,11,277,0,6,1,15,0,15,8,232,0,9,12,292,4,67,0,1,10,241,13,297,8,153,13,297,2,2
3915,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3916,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3917,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3918,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3919,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3920,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3921,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3922,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3923,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3924,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3925,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3926,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3927,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3928,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3929,11,292,0,10,1,18,0,15,8,247,0,10,12,308,4,72,0,2,10,256,13,313,8,159,13,312,2,4
3930,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3931,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3932,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3933,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3934,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3935,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3936,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3937,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3938,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3939,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3940,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3941,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3942,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3943,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3944,11,471,0,20,1,33,0,28,8,393,0,15,12,492,4,113,0,2,10,395,13,514,8,238,13,509,2,7
3945,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3946,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3947,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3948,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3949,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3950,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3951,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3952,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3953,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3954,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3955,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3956,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3957,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3958,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3959,11,483,0,21,1,34,0,30,8,405,0,16,12,503,4,114,0,2,10,405,13,526,8,247,13,521,2,7
3960,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3961,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3962,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3963,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3964,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3965,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3966,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3967,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3968,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3969,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3970,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3971,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3972,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3973,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3974,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,10
3975,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3976,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3977,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3978,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3979,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3980,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3981,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3982,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3983,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3984,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3985,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3986,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3987,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3988,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3989,11,511,0,23,1,40,0,37,8,435,0,16,12,533,4,127,0,2,10,427,13,560,8,262,13,558,2,11
3990,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3991,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3992,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3993,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3994,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3995,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3996,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3997,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3998,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
3999,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4000,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4001,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4002,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4003,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4004,11,514,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4005,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4006,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4007,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4008,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4009,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4010,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4011,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4012,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4013,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4014,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4015,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4016,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4017,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4018,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4019,11,513,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,264,13,561,2,11
4020,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4021,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4022,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4023,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4024,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4025,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4026,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4027,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4028,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4029,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4030,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4031,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4032,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4033,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4034,11,515,0,24,1,40,0,37,8,437,0,18,12,536,4,127,0,2,10,430,13,563,8,263,13,561,2,11
4035,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4036,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4037,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4038,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4039,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4040,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4041,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4042,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4043,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4044,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4045,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4046,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4047,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4048,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4049,11,513,0,24,1,40,0,37,8,436,0,17,12,534,4,126,0,2,10,428,13,561,8,262,13,560,2,11
4050,11,509,0,23,1,43,0,35,8,430,0,17,12,528,4,123,0,2,10,421,13,553,8,257,13,553,2,11
4051,11,509,0,23,1,43,0,35,8,430,0,17,12,528,4,123,0,2,10,421,13,553,8,257,13,553,2,11
4052,11,509,0,23,1,43,0,35,8,430,0,17,12,528,4,123,0,2,10,421,13,553,8,257,13,553,2,11
4053,11,509,0,23,1,43,0,35,8,430,0,17,12,528,4,123,0,2,10,421,13,553,8,257,13,553,2,11
4054,11,509,0,23,1,43,0,35,8,430,0,17,12,528,4,123,0,2,10,421,13,553,8,257,13,553,2,11
4055,11,509,0,23,1,43,0,35,8,430,0,17,12,528,4,123,0,2,10,421,13,553,8,257,13,553,2,11
4056,11,509,0,23,1,43,0,35,8,430,0,17,12,528,4,123,0,2,10,421,13,553,8,257,13,553,2,11
