,time,0000000006dd41f6,000000000f4919c9,0000000019fb59c4,00000000342570c2,0000000038bf9618,0000000038d83d41,000000004ef3150d,0000000053c6c2be,00000000675d5200,000000006b087f40,000000006b44cce7,0000000074f765a7,000000007b5207b6,0000000096918cfa,00000000a53ed894,00000000aa852af1,00000000afef4555,00000000b33a8357,00000000cd16b8ef,00000000d747f075,00000000e8a064a4,00000000f1124bca,00000000fb7600be,00000000fdda10fe,00000000fffb8cf0
5118,2019-08-17 02:36:00,3,0,9,4,0,10,0,3,1,18,49,0,5,0,10,5,7,0,0,0,4,0,43,14,2
5119,2019-08-17 02:38:00,4,0,7,6,2,9,0,3,2,16,40,0,4,0,10,4,7,0,0,0,4,0,41,13,2
5120,2019-08-17 02:40:00,4,0,8,4,3,14,0,2,1,14,39,0,5,0,9,4,7,0,0,0,3,0,45,15,2
5121,2019-08-17 02:42:00,4,0,9,4,2,8,0,2,5,20,38,0,1,0,10,5,8,0,0,0,4,0,38,13,2
5122,2019-08-17 02:44:00,3,0,9,4,0,8,0,4,1,15,45,0,5,0,10,7,9,0,0,0,4,0,37,18,2
5123,2019-08-17 02:46:00,3,0,9,5,3,5,0,3,1,18,40,0,4,0,10,2,11,0,0,0,4,0,41,12,2
5124,2019-08-17 02:48:00,3,0,8,4,3,10,0,2,2,15,39,0,4,0,9,4,8,0,0,0,4,0,39,13,2
5125,2019-08-17 02:50:00,5,0,9,4,0,11,0,2,4,17,37,0,2,0,10,3,12,0,0,0,4,0,55,16,2
5126,2019-08-17 02:52:00,4,0,10,4,1,7,0,3,1,18,34,0,5,0,10,3,6,0,0,0,4,0,44,13,2
5127,2019-08-17 02:54:00,4,0,9,4,1,7,0,3,2,2,32,0,4,0,9,3,5,0,0,0,4,0,34,15,2
5128,2019-08-17 02:56:00,4,0,9,4,2,6,0,3,2,18,37,0,4,0,10,4,5,0,0,0,3,0,37,14,2
5129,2019-08-17 02:58:00,3,0,10,5,3,9,0,2,1,18,35,0,4,0,10,2,6,0,0,0,4,0,33,17,2
5130,2019-08-17 03:00:00,3,0,11,4,1,8,0,3,5,15,29,0,0,0,10,3,8,0,0,0,4,0,42,17,2
5131,2019-08-17 03:02:00,3,0,9,4,2,14,0,2,0,19,41,0,6,0,11,3,5,0,0,0,3,0,42,13,2
5132,2019-08-17 03:04:00,3,0,7,5,1,12,0,3,1,14,42,0,6,0,10,5,6,0,0,0,4,0,52,14,2
5133,2019-08-17 03:06:00,4,0,9,4,3,10,0,2,3,15,40,0,3,0,10,3,6,0,0,0,4,0,34,16,2
5134,2019-08-17 03:08:00,4,0,8,5,2,7,0,2,2,15,48,0,4,0,10,5,8,0,0,0,4,0,36,15,2
5135,2019-08-17 03:10:00,4,0,9,6,2,6,0,2,2,12,49,0,4,0,10,3,11,0,0,0,4,0,44,13,2
5136,2019-08-17 03:12:00,5,0,8,4,3,9,0,2,1,13,47,0,5,0,9,6,6,0,0,0,4,0,40,19,2
5137,2019-08-17 03:14:00,3,0,9,4,4,11,0,2,1,18,52,0,4,0,8,5,3,0,0,0,4,0,42,17,2
5138,2019-08-17 03:16:00,3,0,10,4,3,7,0,2,1,14,57,0,5,0,9,3,9,0,0,0,4,0,43,20,2
5139,2019-08-17 03:18:00,5,0,9,4,6,8,0,2,0,16,57,0,6,0,10,4,4,0,0,0,4,0,45,14,2
5140,2019-08-17 03:20:00,3,0,9,4,3,11,0,3,0,19,49,0,6,0,10,2,5,0,0,0,4,0,46,18,2
5141,2019-08-17 03:22:00,4,0,9,4,2,6,0,2,2,16,52,0,4,0,9,5,6,0,0,0,4,0,38,15,2
5142,2019-08-17 03:24:00,4,2,10,4,3,11,0,7,0,4,52,0,8,0,10,4,4,0,0,1,3,0,37,14,2
5143,2019-08-17 03:26:00,3,0,8,5,3,7,0,2,1,14,45,0,7,0,10,5,9,0,0,0,4,0,35,12,2
5144,2019-08-17 03:28:00,6,0,8,4,3,7,0,2,2,13,52,0,6,0,10,5,3,0,0,0,4,0,37,13,2
5145,2019-08-17 03:30:00,4,0,9,4,1,9,0,2,4,17,47,0,5,0,10,6,8,0,0,0,4,0,45,15,2
5146,2019-08-17 03:32:00,5,0,10,4,2,10,0,2,2,14,51,0,6,0,10,7,6,0,0,0,4,0,36,15,2
5147,2019-08-17 03:34:00,5,2,8,5,1,9,0,2,2,19,53,0,6,0,10,8,8,0,0,0,4,0,29,15,6
5148,2019-08-17 03:36:00,3,0,10,4,4,8,0,3,4,16,39,0,4,0,10,7,5,0,0,0,4,0,33,15,5
5149,2019-08-17 03:38:00,3,0,9,4,3,10,0,2,5,4,44,0,3,0,10,5,5,0,0,0,4,0,43,12,6
5150,2019-08-17 03:40:00,3,0,10,5,3,9,0,3,7,15,39,0,2,0,10,4,4,0,0,0,4,0,33,15,6
5151,2019-08-17 03:42:00,7,0,7,4,0,9,0,2,2,0,40,0,6,0,9,5,7,0,0,0,4,0,35,13,6
5152,2019-08-17 03:44:00,5,0,11,4,3,10,0,3,8,21,41,0,0,0,10,2,13,0,0,0,4,0,38,15,6
5153,2019-08-17 03:46:00,3,0,8,5,3,8,0,3,5,15,40,0,3,0,10,5,4,0,0,0,4,0,29,16,6
5154,2019-08-17 03:48:00,3,0,10,4,5,10,0,3,2,18,44,0,6,0,10,4,7,0,0,0,4,0,33,13,6
5155,2019-08-17 03:50:00,6,0,9,4,3,7,0,2,0,17,39,0,6,0,10,2,7,0,0,0,4,0,36,18,5
5156,2019-08-17 03:52:00,6,0,9,4,0,11,0,3,2,17,39,0,6,0,10,5,4,0,0,0,4,0,33,12,2
5157,2019-08-17 03:54:00,5,0,7,5,1,12,0,3,4,14,45,0,4,0,13,4,13,0,0,0,4,0,39,13,2
5158,2019-08-17 03:56:00,6,0,8,6,3,8,0,2,6,17,43,0,4,0,11,3,7,0,0,0,5,0,33,16,2
5159,2019-08-17 03:58:00,3,0,8,5,3,10,0,4,4,18,59,0,3,0,11,4,12,0,0,0,4,0,41,17,2
5160,2019-08-17 04:00:00,5,0,8,4,1,9,0,2,2,21,50,0,6,0,12,2,6,0,0,0,4,0,35,15,2
5161,2019-08-17 04:02:00,4,0,8,8,1,12,0,4,5,16,51,0,3,0,10,0,5,0,0,0,5,0,37,15,2
5162,2019-08-17 04:04:00,5,0,8,4,0,6,0,2,8,16,55,0,0,0,12,1,3,0,0,1,4,0,34,14,2
5163,2019-08-17 04:06:00,4,0,6,4,2,10,0,2,9,12,58,0,0,0,9,1,6,0,0,0,4,0,35,13,2
5164,2019-08-17 04:08:00,4,0,8,4,1,9,0,3,7,16,48,0,0,0,9,3,6,0,0,0,4,0,37,19,4
5165,2019-08-17 04:10:00,5,0,6,4,0,10,0,2,8,18,57,0,4,0,9,3,6,0,0,0,4,0,30,12,4
5166,2019-08-17 04:12:00,7,0,8,4,4,10,0,3,13,16,48,0,0,0,10,2,5,0,0,0,4,0,34,15,3
5167,2019-08-17 04:14:00,7,0,7,5,1,8,0,3,10,17,56,0,2,0,11,4,7,0,0,0,3,0,37,14,4
5168,2019-08-17 04:16:00,5,0,8,5,2,10,0,3,9,14,53,0,1,0,11,13,6,0,0,0,5,0,37,14,2
5169,2019-08-17 04:18:00,6,0,9,5,2,9,0,5,9,17,58,0,7,0,10,11,7,0,0,0,4,0,35,13,3
5170,2019-08-17 04:20:00,3,1,6,6,2,7,0,3,15,5,49,0,2,0,12,3,6,0,0,0,4,0,39,18,2
5171,2019-08-17 04:22:00,1,0,6,4,5,14,0,5,16,19,50,0,1,0,10,7,7,0,0,0,4,0,43,15,2
5172,2019-08-17 04:24:00,4,0,7,4,5,10,0,4,14,17,55,0,0,0,10,10,8,0,0,0,4,0,44,15,2
5173,2019-08-17 04:26:00,3,0,7,4,3,9,0,4,16,11,53,0,0,0,10,8,9,0,0,0,4,0,43,14,2
5174,2019-08-17 04:28:00,1,2,7,4,3,9,0,3,10,18,52,0,9,0,9,13,5,0,0,1,4,0,55,16,2
5175,2019-08-17 04:30:00,2,0,8,4,1,10,0,2,15,20,54,0,2,0,10,5,8,0,0,0,4,0,42,18,2
5176,2019-08-17 04:32:00,1,0,6,4,1,8,0,2,18,17,58,0,0,0,9,9,6,0,0,0,4,0,33,16,2
5177,2019-08-17 04:34:00,4,0,7,4,2,9,0,2,19,16,65,0,0,0,11,9,16,0,0,0,4,0,46,16,2
5178,2019-08-17 04:36:00,4,0,6,7,2,9,0,3,5,16,61,0,14,0,12,5,16,0,0,0,4,0,38,14,2
5179,2019-08-17 04:38:00,23,1,8,4,2,7,0,3,15,3,62,0,0,0,10,9,8,0,0,0,4,0,38,16,2
5180,2019-08-17 04:40:00,20,2,7,4,1,12,0,2,14,16,54,0,0,0,9,6,11,0,0,0,20,0,42,17,2
5181,2019-08-17 04:42:00,4,0,7,5,3,8,0,3,16,20,58,0,1,0,10,6,21,0,0,0,6,0,43,14,2
5182,2019-08-17 04:44:00,6,0,7,8,2,11,0,2,11,15,61,0,7,0,8,12,33,0,0,0,3,0,39,14,2
5183,2019-08-17 04:46:00,3,0,7,8,1,10,0,2,13,15,59,0,3,0,11,15,33,0,0,0,5,0,40,15,3
5184,2019-08-17 04:48:00,3,0,7,4,6,14,0,3,17,29,60,0,0,0,10,16,39,0,0,0,4,0,39,15,10
5185,2019-08-17 04:50:00,8,1,7,4,3,10,0,4,17,31,52,0,0,0,12,8,33,0,0,0,6,0,37,14,7
5186,2019-08-17 04:52:00,5,2,6,8,5,14,0,3,12,24,61,0,6,0,12,11,28,0,0,0,4,0,43,23,10
5187,2019-08-17 04:54:00,7,0,8,10,3,10,0,3,9,20,67,0,9,0,11,10,8,0,0,0,3,0,55,12,4
5188,2019-08-17 04:56:00,6,0,9,10,3,9,0,4,16,13,58,0,1,0,10,4,14,0,0,0,5,0,50,15,2
5189,2019-08-17 04:58:00,4,0,12,9,9,13,0,4,18,16,73,0,1,0,10,10,8,0,0,1,4,0,51,18,3
5190,2019-08-17 05:00:00,11,0,7,6,5,7,0,3,24,10,70,0,0,0,11,7,7,0,0,0,4,0,48,15,2
5191,2019-08-17 05:02:00,8,0,10,5,0,10,0,2,5,9,66,0,22,0,12,5,6,0,0,0,4,0,55,18,5
5192,2019-08-17 05:04:00,5,0,9,5,2,14,0,2,29,15,65,0,1,0,11,7,7,0,0,0,6,0,46,13,3
5193,2019-08-17 05:06:00,9,0,7,6,1,23,0,3,24,14,61,0,1,0,14,2,7,0,0,1,6,0,35,14,4
5194,2019-08-17 05:08:00,9,0,7,7,3,16,0,3,25,12,60,0,1,0,14,3,14,0,0,0,6,0,35,17,4
5195,2019-08-17 05:10:00,9,0,7,5,1,10,0,5,11,18,69,0,14,0,11,6,5,0,0,0,3,0,40,12,6
5196,2019-08-17 05:12:00,10,0,7,6,3,13,0,4,13,17,65,0,9,0,11,8,8,0,0,0,3,0,39,14,4
5197,2019-08-17 05:14:00,8,0,8,4,4,12,0,5,23,6,58,0,1,0,16,6,7,0,0,0,4,0,33,17,2
5198,2019-08-17 05:16:00,9,0,8,4,2,12,0,4,25,16,59,0,2,0,20,10,12,0,0,0,3,0,43,18,2
5199,2019-08-17 05:18:00,18,3,7,5,6,13,0,5,22,15,60,0,5,0,16,8,11,0,0,0,4,0,44,16,2
5200,2019-08-17 05:20:00,28,1,6,6,3,15,0,2,5,17,60,0,22,0,18,10,18,0,0,0,4,0,62,23,2
5201,2019-08-17 05:22:00,28,0,6,8,1,12,0,2,30,17,62,0,0,0,16,16,11,0,0,0,4,0,56,17,2
5202,2019-08-17 05:24:00,44,0,8,6,6,12,0,4,29,17,65,0,6,0,10,18,13,0,0,0,5,0,58,19,2
5203,2019-08-17 05:26:00,38,2,7,6,6,10,0,8,32,4,67,0,5,0,11,17,10,0,0,0,4,2,41,15,3
5204,2019-08-17 05:28:00,39,0,6,8,1,13,0,8,15,16,56,0,28,0,13,6,11,0,0,2,4,0,44,18,6
5205,2019-08-17 05:30:00,45,0,11,7,0,11,0,9,23,15,55,0,17,0,14,14,8,0,0,0,3,0,40,16,4
5206,2019-08-17 05:32:00,28,0,12,5,2,15,0,11,36,14,81,0,4,0,14,7,14,0,0,0,4,4,41,21,2
5207,2019-08-17 05:34:00,39,0,7,7,8,16,0,5,36,16,73,0,0,0,13,10,15,0,0,0,4,0,37,14,16
5208,2019-08-17 05:36:00,37,2,9,7,2,13,0,5,25,13,65,0,9,0,12,6,8,0,0,0,4,0,41,16,27
5209,2019-08-17 05:38:00,35,0,9,8,4,19,0,4,13,5,77,0,26,0,12,8,7,0,0,0,4,0,53,12,17
5210,2019-08-17 05:40:00,34,1,7,4,0,19,0,3,34,10,80,0,5,0,12,6,11,0,0,0,4,0,33,14,23
5211,2019-08-17 05:42:00,48,2,6,4,6,23,0,5,29,19,79,0,1,0,10,3,16,0,0,0,4,0,33,16,5
5212,2019-08-17 05:44:00,41,9,6,4,4,25,0,4,32,7,82,0,2,0,11,4,16,0,0,0,4,0,38,19,2
5213,2019-08-17 05:46:00,45,0,7,4,3,16,0,5,16,9,66,0,27,0,10,9,12,0,0,1,4,0,43,9,2
5214,2019-08-17 05:48:00,52,0,6,5,0,12,0,5,9,17,62,0,24,0,9,11,34,0,0,0,4,0,44,17,2
5215,2019-08-17 05:50:00,44,0,9,6,0,12,0,5,35,13,77,0,1,0,13,9,16,0,0,0,4,0,39,20,2
5216,2019-08-17 05:52:00,41,5,8,6,2,13,0,5,36,18,66,0,1,0,16,7,13,0,0,0,5,2,37,18,2
5217,2019-08-17 05:54:00,35,0,7,10,4,16,0,3,29,19,79,0,6,0,14,10,17,0,0,0,4,0,40,25,2
5218,2019-08-17 05:56:00,50,0,11,8,4,14,0,7,6,16,82,0,31,0,12,22,23,0,0,0,4,0,49,22,2
5219,2019-08-17 05:58:00,59,0,6,6,3,14,0,8,25,14,85,0,14,0,12,19,18,0,0,0,4,0,44,15,2
5220,2019-08-17 06:00:00,51,0,8,9,3,10,0,8,37,14,77,0,6,0,10,19,18,0,0,1,4,0,42,18,2
5221,2019-08-17 06:02:00,50,2,7,11,1,13,0,9,32,11,72,0,6,0,13,27,14,0,0,5,4,1,47,13,10
5222,2019-08-17 06:04:00,45,0,7,7,2,17,0,15,26,25,76,0,14,0,11,19,16,0,0,7,5,0,49,14,21
5223,2019-08-17 06:06:00,48,0,7,10,0,9,0,11,11,22,77,0,32,0,10,19,11,0,0,5,7,0,42,19,8
5224,2019-08-17 06:08:00,57,0,9,16,1,14,0,7,32,15,74,0,7,0,10,19,17,0,0,6,4,0,41,19,10
5225,2019-08-17 06:10:00,54,2,10,21,4,19,0,9,36,11,80,0,1,0,15,25,11,0,0,3,6,0,54,16,12
5226,2019-08-17 06:12:00,50,0,8,13,1,11,0,13,38,21,101,0,8,0,14,24,18,0,0,5,4,0,42,16,12
5227,2019-08-17 06:14:00,53,0,7,11,9,12,0,18,11,13,84,0,45,0,14,23,14,0,0,8,4,0,39,20,14
5228,2019-08-17 06:16:00,42,1,10,10,5,12,0,20,8,22,97,0,50,0,11,32,16,0,0,7,3,0,41,18,10
5229,2019-08-17 06:18:00,48,2,10,16,6,8,0,24,48,22,85,0,10,0,10,36,14,0,0,9,4,0,42,19,10
5230,2019-08-17 06:20:00,45,3,14,11,0,13,0,26,51,18,90,0,4,0,12,32,23,0,0,8,3,0,50,17,2
5231,2019-08-17 06:22:00,46,2,15,10,5,18,0,26,54,21,87,0,3,0,11,21,25,0,0,15,4,0,47,14,2
5232,2019-08-17 06:24:00,47,0,14,18,0,14,0,40,36,17,87,0,22,0,10,21,24,0,0,12,4,0,53,21,6
5233,2019-08-17 06:26:00,49,0,17,21,3,12,0,25,12,12,96,0,49,0,11,20,20,0,0,42,4,0,55,25,6
5234,2019-08-17 06:28:00,49,3,12,17,3,13,0,18,51,17,104,0,18,0,10,24,26,0,0,29,6,2,54,17,6
5235,2019-08-17 06:30:00,48,0,15,23,6,15,0,23,68,15,91,0,5,0,11,22,16,0,0,0,4,2,41,18,6
5236,2019-08-17 06:32:00,49,2,19,14,12,11,0,27,69,16,122,0,4,0,12,33,26,0,0,34,4,5,45,30,6
5237,2019-08-17 06:34:00,45,1,22,22,1,13,0,32,46,8,121,0,23,0,12,31,22,0,0,54,3,5,40,18,9
5238,2019-08-17 06:36:00,39,0,22,26,9,16,0,28,24,28,116,0,65,0,8,24,25,0,0,45,6,2,41,17,9
5239,2019-08-17 06:38:00,34,0,23,21,3,23,0,37,21,13,109,0,59,0,12,28,23,0,0,0,5,5,42,17,20
5240,2019-08-17 06:40:00,44,1,20,12,1,18,0,36,47,18,94,0,27,0,14,24,20,0,0,42,7,2,45,20,14
5241,2019-08-17 06:42:00,34,1,18,12,3,16,0,47,74,17,110,0,5,0,11,24,39,0,0,17,4,4,49,19,9
5242,2019-08-17 06:44:00,37,0,25,7,5,20,0,39,69,22,101,0,11,0,9,32,42,0,0,0,4,0,41,21,8
5243,2019-08-17 06:46:00,49,1,26,18,14,26,0,63,66,21,94,0,8,0,10,23,32,0,0,25,5,0,29,22,3
5244,2019-08-17 06:48:00,39,5,23,14,2,19,0,50,23,22,83,0,56,0,13,42,38,0,0,11,9,0,39,22,4
5245,2019-08-17 06:50:00,51,0,35,16,6,15,0,50,20,14,94,0,44,0,10,28,40,0,0,14,10,7,44,22,4
5246,2019-08-17 06:52:00,37,1,31,22,7,10,0,48,35,30,102,0,27,0,15,25,25,0,0,10,8,4,40,17,2
5247,2019-08-17 06:54:00,52,1,29,20,2,15,0,38,61,29,97,0,3,0,11,28,38,0,0,11,6,2,31,16,2
5248,2019-08-17 06:56:00,44,0,25,21,7,22,0,39,61,25,89,0,2,0,11,25,32,0,0,10,4,5,37,22,2
5249,2019-08-17 06:58:00,43,0,26,23,2,17,0,29,41,32,108,0,18,0,13,32,27,0,0,16,4,5,31,17,2
5250,2019-08-17 07:00:00,44,3,26,25,3,19,0,39,17,25,93,0,43,0,13,34,45,0,0,16,6,4,52,25,2
5251,2019-08-17 07:02:00,40,0,24,17,3,24,0,32,18,6,103,0,47,0,10,36,36,0,0,9,7,8,47,22,2
5252,2019-08-17 07:04:00,43,0,24,19,6,18,0,28,33,29,109,0,27,0,12,21,35,0,0,21,4,6,37,23,3
5253,2019-08-17 07:06:00,46,4,21,34,10,23,0,15,49,14,92,0,5,0,14,28,27,0,0,0,4,29,33,23,16
5254,2019-08-17 07:08:00,33,2,17,26,7,14,0,21,55,24,88,0,1,0,10,28,23,0,0,23,4,49,41,40,9
5255,2019-08-17 07:10:00,33,8,23,19,5,19,0,23,23,14,105,0,34,0,11,32,42,0,0,86,6,75,48,29,25
5256,2019-08-17 07:12:00,34,6,26,19,11,19,0,13,22,20,115,0,52,0,13,23,34,0,0,73,4,85,42,20,25
5257,2019-08-17 07:14:00,33,9,19,22,7,20,0,9,49,11,120,0,39,0,13,31,50,0,0,4,4,110,45,22,23
5258,2019-08-17 07:16:00,30,9,19,21,6,25,0,14,37,22,107,0,48,0,14,43,54,0,0,106,6,116,56,23,18
5259,2019-08-17 07:18:00,40,8,22,24,8,19,0,10,64,21,118,0,3,0,23,39,33,0,0,86,6,115,46,16,13
5260,2019-08-17 07:20:00,45,6,22,21,7,23,0,14,56,42,100,0,21,0,13,37,32,0,0,86,4,131,42,27,18
5261,2019-08-17 07:22:00,34,4,27,18,11,24,0,12,17,33,103,0,61,0,9,46,34,0,0,69,3,89,41,20,22
5262,2019-08-17 07:24:00,62,5,22,12,9,21,0,15,17,33,126,0,61,0,12,46,58,0,0,68,8,71,40,27,6
5263,2019-08-17 07:26:00,55,12,20,9,6,22,0,17,54,35,98,0,19,0,11,48,42,0,0,43,6,67,49,26,20
5264,2019-08-17 07:28:00,37,8,24,19,9,26,0,19,14,35,127,0,53,0,16,51,38,0,0,39,9,40,39,24,30
5265,2019-08-17 07:30:00,18,11,16,16,10,22,0,19,41,25,121,0,29,0,10,54,33,0,0,33,9,44,36,20,23
5266,2019-08-17 07:32:00,27,10,19,9,9,27,0,23,56,32,123,0,12,0,10,66,45,0,0,32,8,36,44,29,15
5267,2019-08-17 07:34:00,26,4,13,7,13,18,0,35,19,28,130,0,51,0,14,59,53,0,0,15,6,29,37,17,10
5268,2019-08-17 07:36:00,32,11,15,14,9,12,0,22,77,27,120,0,4,0,17,56,45,0,0,8,7,9,44,30,3
5269,2019-08-17 07:38:00,36,15,17,18,16,21,0,18,18,19,119,0,66,0,9,74,62,0,0,8,6,23,43,26,2
5270,2019-08-17 07:40:00,27,11,21,22,12,9,0,31,22,19,119,0,67,0,13,53,44,0,0,18,10,18,26,36,7
5271,2019-08-17 07:42:00,34,14,14,19,11,20,0,19,49,41,107,0,42,0,17,53,54,0,0,13,9,28,41,24,8
5272,2019-08-17 07:44:00,32,18,14,15,6,21,0,20,60,30,99,0,23,0,14,45,59,0,0,10,7,24,51,27,22
5273,2019-08-17 07:46:00,26,14,12,8,7,23,0,24,53,22,118,0,33,0,18,65,54,0,0,7,8,17,35,37,32
5274,2019-08-17 07:48:00,33,13,16,14,16,23,0,15,51,31,124,0,52,0,11,59,54,0,0,20,9,11,32,24,18
5275,2019-08-17 07:50:00,30,19,19,13,16,27,0,14,28,39,138,0,64,0,9,73,53,0,0,3,6,21,43,30,22
5276,2019-08-17 07:52:00,29,17,17,12,14,23,0,8,75,32,111,0,16,0,12,76,49,0,0,7,4,15,43,18,19
5277,2019-08-17 07:54:00,44,19,23,11,14,24,0,8,35,27,123,0,45,0,11,78,43,0,0,5,4,15,40,27,13
5278,2019-08-17 07:56:00,25,22,21,16,18,26,0,11,63,25,98,0,17,0,11,74,37,0,0,1,4,14,36,24,12
5279,2019-08-17 07:58:00,32,27,4,16,19,33,0,14,13,30,99,0,66,0,11,71,66,0,0,7,5,6,38,20,7
5280,2019-08-17 08:00:00,30,37,9,17,13,36,0,8,37,20,111,0,52,0,16,61,60,0,0,4,6,8,50,23,5
5281,2019-08-17 08:02:00,18,31,4,16,13,33,0,8,76,24,130,0,8,0,14,69,47,0,0,0,8,7,43,30,7
5282,2019-08-17 08:04:00,25,23,12,26,17,27,0,9,75,31,109,0,11,0,13,76,58,0,0,0,4,19,49,30,15
5283,2019-08-17 08:06:00,24,12,8,20,18,24,0,4,55,27,127,0,35,0,16,78,59,0,0,8,4,18,42,18,39
5284,2019-08-17 08:08:00,27,11,16,12,10,25,0,7,27,31,130,0,54,0,15,71,52,0,0,2,5,11,55,28,29
5285,2019-08-17 08:10:00,23,13,15,11,13,32,0,5,69,31,137,0,15,0,12,81,58,0,0,0,4,11,42,25,29
5286,2019-08-17 08:12:00,20,11,14,7,16,27,0,6,79,35,128,0,6,0,14,76,49,0,0,0,4,11,60,14,13
5287,2019-08-17 08:14:00,18,19,10,12,15,21,0,9,78,16,145,0,13,0,11,74,66,0,0,0,4,16,61,17,20
5288,2019-08-17 08:16:00,24,14,9,19,16,27,0,6,60,26,144,0,34,0,9,71,59,0,0,0,5,13,77,20,25
5289,2019-08-17 08:18:00,31,9,5,13,8,28,0,10,56,27,130,0,53,0,13,62,82,0,0,0,5,22,70,20,37
5290,2019-08-17 08:20:00,23,12,7,15,22,21,0,10,81,30,114,0,13,0,21,65,86,0,0,2,3,15,66,25,24
5291,2019-08-17 08:22:00,25,12,8,33,5,28,0,7,73,27,120,0,33,0,12,68,67,0,0,3,3,10,71,30,21
5292,2019-08-17 08:24:00,22,9,3,27,10,16,0,20,82,18,129,0,27,0,10,76,77,0,0,0,4,6,61,23,15
5293,2019-08-17 08:26:00,17,16,4,27,20,29,0,11,91,28,127,0,10,0,11,63,77,0,0,0,5,7,70,32,17
5294,2019-08-17 08:28:00,26,20,0,27,15,25,0,14,96,26,132,0,12,0,9,57,70,0,0,0,4,5,69,24,15
5295,2019-08-17 08:30:00,36,20,10,27,16,21,0,4,90,34,90,0,25,0,16,59,75,0,0,7,4,3,67,25,46
5296,2019-08-17 08:32:00,40,16,2,15,17,24,0,5,86,35,105,0,14,0,15,90,61,0,0,0,6,2,74,25,45
5297,2019-08-17 08:34:00,25,13,12,15,21,22,0,9,72,32,121,0,32,0,14,64,71,0,0,0,4,6,62,29,33
5298,2019-08-17 08:36:00,25,13,3,19,23,24,0,6,73,39,103,0,43,0,15,71,68,0,0,15,3,3,57,24,27
5299,2019-08-17 08:38:00,22,9,3,18,12,23,0,9,36,35,102,0,96,0,15,55,98,0,0,8,7,2,50,25,23
5300,2019-08-17 08:40:00,20,12,2,24,26,17,0,8,37,25,99,0,84,0,10,50,66,0,0,4,6,4,56,23,21
5301,2019-08-17 08:42:00,23,19,1,28,13,17,0,7,57,33,102,0,63,0,12,57,68,0,0,0,5,5,58,20,11
5302,2019-08-17 08:44:00,20,15,1,26,9,17,0,8,75,17,149,0,53,0,9,60,82,0,0,0,5,2,45,26,25
5303,2019-08-17 08:46:00,22,17,10,16,22,23,0,6,89,18,111,0,30,0,14,67,79,0,0,1,8,5,53,39,35
5304,2019-08-17 08:48:00,24,16,10,15,9,19,0,7,94,25,122,0,17,0,12,59,93,0,0,2,8,5,56,34,44
5305,2019-08-17 08:50:00,24,12,17,20,8,33,0,5,96,38,103,0,22,0,12,76,96,0,0,4,4,0,54,30,28
5306,2019-08-17 08:52:00,23,21,8,18,17,26,0,11,103,36,93,0,19,0,12,76,73,0,0,0,7,7,57,26,21
5307,2019-08-17 08:54:00,20,23,7,22,12,26,0,8,87,42,117,0,23,0,17,77,81,0,0,1,7,3,57,38,9
5308,2019-08-17 08:56:00,25,23,0,17,7,20,0,8,79,34,118,0,23,0,11,75,88,0,0,0,6,0,60,35,9
5309,2019-08-17 08:58:00,24,19,5,19,10,24,0,8,63,28,102,0,40,0,15,70,106,0,0,0,6,1,60,41,9
5310,2019-08-17 09:00:00,26,14,8,19,4,22,0,11,29,29,131,0,70,0,16,73,87,0,0,0,4,1,57,33,14
5311,2019-08-17 09:02:00,25,15,3,23,14,22,0,23,29,25,123,0,77,0,14,68,90,0,0,0,7,3,58,37,50
5312,2019-08-17 09:04:00,26,12,5,25,7,20,0,3,29,8,117,0,70,0,9,80,78,0,0,2,8,4,63,29,37
5313,2019-08-17 09:06:00,35,21,6,18,12,22,0,15,30,30,112,0,74,0,12,67,110,0,0,2,4,12,64,27,34
5314,2019-08-17 09:08:00,37,21,5,14,15,23,0,7,53,31,132,0,51,0,16,78,117,0,0,1,4,2,70,28,18
5315,2019-08-17 09:10:00,36,16,9,31,12,21,0,6,89,20,115,0,13,0,11,80,94,0,0,2,5,5,63,34,20
5316,2019-08-17 09:12:00,32,12,5,21,4,20,0,6,83,32,121,0,14,0,11,79,79,0,0,0,6,5,56,31,26
5317,2019-08-17 09:14:00,28,15,3,13,8,16,0,12,83,10,96,0,9,0,16,73,77,0,0,5,5,2,53,48,36
5318,2019-08-17 09:16:00,21,12,2,17,13,21,0,17,51,24,98,0,36,0,14,68,85,0,0,0,4,2,45,42,34
5319,2019-08-17 09:18:00,28,17,3,17,13,23,0,8,18,20,114,0,63,0,15,74,85,0,0,1,5,7,58,41,35
5320,2019-08-17 09:20:00,32,17,0,14,11,24,0,6,61,21,120,0,22,0,12,58,84,0,0,5,4,8,53,35,27
5321,2019-08-17 09:22:00,33,10,3,19,4,31,0,12,37,31,124,0,59,0,14,51,85,0,0,0,7,9,53,28,30
5322,2019-08-17 09:24:00,34,16,5,19,9,25,0,6,0,26,129,0,68,0,22,57,91,0,0,0,4,12,59,47,23
5323,2019-08-17 09:26:00,39,19,4,26,9,24,0,7,0,24,129,0,78,0,16,57,77,0,0,4,7,15,48,37,20
5324,2019-08-17 09:28:00,36,12,3,17,13,31,0,6,0,18,112,0,86,0,15,66,95,0,0,13,5,8,41,23,13
5325,2019-08-17 09:30:00,40,12,2,21,16,24,0,12,0,23,138,0,91,0,20,74,93,0,0,0,4,14,48,29,27
