,prediction,actual,station,Time
236,9.950570034487473,10.7,Kaivokatu 2,2019-08-19 07:52:00
237,9.61301847317066,8.0,Kaivokatu 2,2019-08-19 07:54:00
238,7.935691921677054,10.3,Kaivokatu 2,2019-08-19 07:56:00
239,9.69103337773116,15.1,Kaivokatu 2,2019-08-19 07:58:00
240,9.448731649702149,12.7,Kaivokatu 2,2019-08-19 08:00:00
241,9.067266435011604,9.8,Kaivokatu 2,2019-08-19 08:02:00
242,7.71272958325868,10.4,Kaivokatu 2,2019-08-19 08:04:00
243,9.218860464882033,9.0,Kaivokatu 2,2019-08-19 08:06:00
244,9.038152029551588,12.4,Kaivokatu 2,2019-08-19 08:08:00
245,10.09806376009029,13.2,Kaivokatu 2,2019-08-19 08:10:00
246,11.851568654476345,9.0,Kaivokatu 2,2019-08-19 08:12:00
247,10.777105559856533,9.2,Kaivokatu 2,2019-08-19 08:14:00
248,11.795301369538883,16.6,Kaivokatu 2,2019-08-19 08:16:00
249,10.61123594547713,11.3,Kaivokatu 2,2019-08-19 08:18:00
250,10.328019492978106,9.2,Kaivokatu 2,2019-08-19 08:20:00
251,10.669991881273454,11.7,Kaivokatu 2,2019-08-19 08:22:00
252,10.072555152088167,11.1,Kaivokatu 2,2019-08-19 08:24:00
253,12.673911447756709,14.2,Kaivokatu 2,2019-08-19 08:26:00
254,11.252894899430716,12.1,Kaivokatu 2,2019-08-19 08:28:00
255,12.687536799291165,15.1,Kaivokatu 2,2019-08-19 08:30:00
256,13.116031390729795,8.1,Kaivokatu 2,2019-08-19 08:32:00
257,11.919293864547507,7.7,Kaivokatu 2,2019-08-19 08:34:00
258,10.627752699082428,10.4,Kaivokatu 2,2019-08-19 08:36:00
259,11.73094817180872,12.9,Kaivokatu 2,2019-08-19 08:38:00
260,10.786692985159576,11.4,Kaivokatu 2,2019-08-19 08:40:00
261,11.890475168946221,10.0,Kaivokatu 2,2019-08-19 08:42:00
262,11.264602514522776,8.8,Kaivokatu 2,2019-08-19 08:44:00
263,10.945150963173807,10.5,Kaivokatu 2,2019-08-19 08:46:00
264,10.91834541626108,12.6,Kaivokatu 2,2019-08-19 08:48:00
265,12.350005519386904,13.4,Kaivokatu 2,2019-08-19 08:50:00
266,12.536580313856016,10.8,Kaivokatu 2,2019-08-19 08:52:00
267,13.34031449366232,12.1,Kaivokatu 2,2019-08-19 08:54:00
268,13.261852438360414,8.6,Kaivokatu 2,2019-08-19 08:56:00
269,11.199086658852572,13.3,Kaivokatu 2,2019-08-19 08:58:00
270,11.640626699936291,14.6,Kaivokatu 2,2019-08-19 09:00:00
271,13.531959292988567,10.7,Kaivokatu 2,2019-08-19 09:02:00
272,11.216290848308136,10.2,Kaivokatu 2,2019-08-19 09:04:00
273,11.16640399499002,6.9,Kaivokatu 2,2019-08-19 09:06:00
274,11.472056995783555,7.2,Kaivokatu 2,2019-08-19 09:08:00
275,10.138785819470618,7.1,Kaivokatu 2,2019-08-19 09:10:00
276,13.386604007256661,11.0,Kaivokatu 2,2019-08-19 09:12:00
277,12.569394810616837,7.4,Kaivokatu 2,2019-08-19 09:14:00
278,12.264192782756073,10.2,Kaivokatu 2,2019-08-19 09:16:00
279,12.2309748340573,10.1,Kaivokatu 2,2019-08-19 09:18:00
280,12.34724113521321,11.3,Kaivokatu 2,2019-08-19 09:20:00
281,12.3048528070664,13.0,Kaivokatu 2,2019-08-19 09:22:00
282,12.504278040700589,8.6,Kaivokatu 2,2019-08-19 09:24:00
283,12.170892472469044,11.6,Kaivokatu 2,2019-08-19 09:26:00
284,12.239178772959896,14.2,Kaivokatu 2,2019-08-19 09:28:00
285,11.5287327185065,9.2,Kaivokatu 2,2019-08-19 09:30:00
286,12.359230965553195,7.7,Kaivokatu 2,2019-08-19 09:32:00
287,11.464062895919144,16.7,Kaivokatu 2,2019-08-19 09:34:00
288,12.863884009597065,9.5,Kaivokatu 2,2019-08-19 09:36:00
289,12.28007588309519,13.2,Kaivokatu 2,2019-08-19 09:38:00
290,13.799188129173356,11.1,Kaivokatu 2,2019-08-19 09:40:00
291,14.435056100768996,15.3,Kaivokatu 2,2019-08-19 09:42:00
292,12.484531814648552,11.8,Kaivokatu 2,2019-08-19 09:44:00
293,13.501783702991547,11.5,Kaivokatu 2,2019-08-19 09:46:00
294,12.27830307408406,17.3,Kaivokatu 2,2019-08-19 09:48:00
295,12.591906311386428,9.8,Kaivokatu 2,2019-08-19 09:50:00
296,13.018845590768251,13.7,Kaivokatu 2,2019-08-19 09:52:00
297,12.12734295339108,11.9,Kaivokatu 2,2019-08-19 09:54:00
298,13.730996232137606,9.8,Kaivokatu 2,2019-08-19 09:56:00
299,13.041052453431075,13.8,Kaivokatu 2,2019-08-19 09:58:00
300,12.8143502160321,9.1,Kaivokatu 2,2019-08-19 10:00:00
301,11.662577853072431,13.6,Kaivokatu 2,2019-08-19 10:02:00
302,11.723636743759377,13.6,Kaivokatu 2,2019-08-19 10:04:00
303,13.023828647787758,13.4,Kaivokatu 2,2019-08-19 10:06:00
304,11.64837209588694,13.0,Kaivokatu 2,2019-08-19 10:08:00
305,12.422914031558786,11.3,Kaivokatu 2,2019-08-19 10:10:00
306,12.157742068297221,15.5,Kaivokatu 2,2019-08-19 10:12:00
307,12.23545929096426,11.5,Kaivokatu 2,2019-08-19 10:14:00
308,10.367555812909288,9.3,Kaivokatu 2,2019-08-19 10:16:00
309,11.807721457218866,9.2,Kaivokatu 2,2019-08-19 10:18:00
310,10.771505907741279,7.7,Kaivokatu 2,2019-08-19 10:20:00
311,9.860891070998065,12.1,Kaivokatu 2,2019-08-19 10:22:00
312,11.80285796982752,11.1,Kaivokatu 2,2019-08-19 10:24:00
313,10.567499384718293,9.6,Kaivokatu 2,2019-08-19 10:26:00
314,11.545290107898335,14.6,Kaivokatu 2,2019-08-19 10:28:00
315,11.675523031725787,11.9,Kaivokatu 2,2019-08-19 10:30:00
316,11.575929851209668,7.9,Kaivokatu 2,2019-08-19 10:32:00
317,12.370121826669596,10.3,Kaivokatu 2,2019-08-19 10:34:00
318,12.719837517113044,8.8,Kaivokatu 2,2019-08-19 10:36:00
319,12.006217138390065,6.5,Kaivokatu 2,2019-08-19 10:38:00
320,12.739997280249186,9.8,Kaivokatu 2,2019-08-19 10:40:00
321,13.513123914388279,11.3,Kaivokatu 2,2019-08-19 10:42:00
322,12.014392608790136,16.5,Kaivokatu 2,2019-08-19 10:44:00
323,11.614104047772464,10.3,Kaivokatu 2,2019-08-19 10:46:00
324,12.790682699167066,13.0,Kaivokatu 2,2019-08-19 10:48:00
325,13.634173090256171,12.0,Kaivokatu 2,2019-08-19 10:50:00
326,14.950171211744875,15.9,Kaivokatu 2,2019-08-19 10:52:00
327,13.727274235277529,12.6,Kaivokatu 2,2019-08-19 10:54:00
328,13.252364688513675,12.1,Kaivokatu 2,2019-08-19 10:56:00
329,12.952886789905467,7.7,Kaivokatu 2,2019-08-19 10:58:00
330,11.777355689531214,8.5,Kaivokatu 2,2019-08-19 11:00:00
331,13.576475368941876,8.4,Kaivokatu 2,2019-08-19 11:02:00
332,10.56236503783542,11.5,Kaivokatu 2,2019-08-19 11:04:00
333,11.225284548275699,14.3,Kaivokatu 2,2019-08-19 11:06:00
334,12.181985628445602,13.7,Kaivokatu 2,2019-08-19 11:08:00
335,12.018568208970628,9.1,Kaivokatu 2,2019-08-19 11:10:00
336,12.835242206154838,10.6,Kaivokatu 2,2019-08-19 11:12:00
337,12.483691943983082,13.5,Kaivokatu 2,2019-08-19 11:14:00
338,13.518280001732053,11.9,Kaivokatu 2,2019-08-19 11:16:00
339,12.670056024567161,13.9,Kaivokatu 2,2019-08-19 11:18:00
340,13.089238883362913,11.8,Kaivokatu 2,2019-08-19 11:20:00
341,12.416257560687852,7.2,Kaivokatu 2,2019-08-19 11:22:00
342,13.524977393359173,7.5,Kaivokatu 2,2019-08-19 11:24:00
343,13.14078018135026,9.4,Kaivokatu 2,2019-08-19 11:26:00
344,14.554498352027267,10.7,Kaivokatu 2,2019-08-19 11:28:00
345,14.00354714598724,9.2,Kaivokatu 2,2019-08-19 11:30:00
346,14.022709227103086,10.3,Kaivokatu 2,2019-08-19 11:32:00
347,14.72563643879191,13.8,Kaivokatu 2,2019-08-19 11:34:00
348,14.596198802254465,6.8,Kaivokatu 2,2019-08-19 11:36:00
349,11.749242682806868,11.5,Kaivokatu 2,2019-08-19 11:38:00
350,12.806351523991866,11.2,Kaivokatu 2,2019-08-19 11:40:00
351,16.032232940100428,18.6,Kaivokatu 2,2019-08-19 11:42:00
352,14.774920951787713,10.4,Kaivokatu 2,2019-08-19 11:44:00
353,14.086887261402786,13.2,Kaivokatu 2,2019-08-19 11:46:00
354,14.685484107119064,10.3,Kaivokatu 2,2019-08-19 11:48:00
355,13.457968890081956,13.5,Kaivokatu 2,2019-08-19 11:50:00
356,12.472457040490243,7.4,Kaivokatu 2,2019-08-19 11:52:00
357,13.799554451615244,10.2,Kaivokatu 2,2019-08-19 11:54:00
358,11.858955028016407,9.9,Kaivokatu 2,2019-08-19 11:56:00
359,12.538051963842275,17.3,Kaivokatu 2,2019-08-19 11:58:00
360,11.061114588501596,11.7,Kaivokatu 2,2019-08-19 12:00:00
361,13.14162010701283,8.9,Kaivokatu 2,2019-08-19 12:02:00
362,13.63362403204211,11.6,Kaivokatu 2,2019-08-19 12:04:00
363,13.209920460246856,13.2,Kaivokatu 2,2019-08-19 12:06:00
364,13.892153913553615,8.8,Kaivokatu 2,2019-08-19 12:08:00
365,13.645826502420256,9.6,Kaivokatu 2,2019-08-19 12:10:00
366,12.759700716345275,15.3,Kaivokatu 2,2019-08-19 12:12:00
367,13.802243154436526,12.5,Kaivokatu 2,2019-08-19 12:14:00
368,12.802757824429689,10.8,Kaivokatu 2,2019-08-19 12:16:00
369,14.741115651891286,8.3,Kaivokatu 2,2019-08-19 12:18:00
370,11.441309436619155,12.0,Kaivokatu 2,2019-08-19 12:20:00
371,14.466567948629773,14.3,Kaivokatu 2,2019-08-19 12:22:00
372,16.557250487292386,12.6,Kaivokatu 2,2019-08-19 12:24:00
373,15.013158373218511,10.3,Kaivokatu 2,2019-08-19 12:26:00
374,15.270911190552349,11.8,Kaivokatu 2,2019-08-19 12:28:00
375,14.424535624834151,10.1,Kaivokatu 2,2019-08-19 12:30:00
376,14.675142573626275,10.7,Kaivokatu 2,2019-08-19 12:32:00
377,13.425103253996449,11.7,Kaivokatu 2,2019-08-19 12:34:00
378,12.900738697898287,11.1,Kaivokatu 2,2019-08-19 12:36:00
379,12.395496795136063,16.0,Kaivokatu 2,2019-08-19 12:38:00
380,13.63510301390468,13.9,Kaivokatu 2,2019-08-19 12:40:00
381,14.420973207379944,15.6,Kaivokatu 2,2019-08-19 12:42:00
382,12.721074464829636,14.5,Kaivokatu 2,2019-08-19 12:44:00
383,12.698771251021984,19.7,Kaivokatu 2,2019-08-19 12:46:00
384,12.6955671298141,13.4,Kaivokatu 2,2019-08-19 12:48:00
385,12.484672867204885,13.2,Kaivokatu 2,2019-08-19 12:50:00
386,13.096092568174734,14.6,Kaivokatu 2,2019-08-19 12:52:00
387,13.26431225143522,15.6,Kaivokatu 2,2019-08-19 12:54:00
388,14.680088058211927,17.3,Kaivokatu 2,2019-08-19 12:56:00
389,11.571679096392234,16.5,Kaivokatu 2,2019-08-19 12:58:00
390,12.685772176368316,17.9,Kaivokatu 2,2019-08-19 13:00:00
391,11.974497372728655,14.7,Kaivokatu 2,2019-08-19 13:02:00
392,13.170367270215387,13.0,Kaivokatu 2,2019-08-19 13:04:00
393,12.326946280306721,14.3,Kaivokatu 2,2019-08-19 13:06:00
394,12.833361655704884,16.6,Kaivokatu 2,2019-08-19 13:08:00
395,11.178420228842088,16.9,Kaivokatu 2,2019-08-19 13:10:00
396,11.509052282612016,19.1,Kaivokatu 2,2019-08-19 13:12:00
397,12.232465100767708,18.6,Kaivokatu 2,2019-08-19 13:14:00
398,14.13236049403512,19.1,Kaivokatu 2,2019-08-19 13:16:00
399,13.685812140126064,15.5,Kaivokatu 2,2019-08-19 13:18:00
400,11.584241890825027,11.5,Kaivokatu 2,2019-08-19 13:20:00
401,13.227710042862055,15.1,Kaivokatu 2,2019-08-19 13:22:00
402,13.257864090908726,16.7,Kaivokatu 2,2019-08-19 13:24:00
403,12.12212895931557,14.5,Kaivokatu 2,2019-08-19 13:26:00
404,12.803626827464676,17.1,Kaivokatu 2,2019-08-19 13:28:00
405,12.326443045382693,12.4,Kaivokatu 2,2019-08-19 13:30:00
406,12.312359826780142,14.8,Kaivokatu 2,2019-08-19 13:32:00
407,10.850279113746753,16.4,Kaivokatu 2,2019-08-19 13:34:00
408,12.498977545127284,18.7,Kaivokatu 2,2019-08-19 13:36:00
409,12.6692703228778,14.9,Kaivokatu 2,2019-08-19 13:38:00
410,13.3307979540529,14.1,Kaivokatu 2,2019-08-19 13:40:00
411,12.666066767249804,15.3,Kaivokatu 2,2019-08-19 13:42:00
412,11.813944036552222,15.2,Kaivokatu 2,2019-08-19 13:44:00
413,12.257704499964197,17.5,Kaivokatu 2,2019-08-19 13:46:00
414,12.22833879378421,12.8,Kaivokatu 2,2019-08-19 13:48:00
415,12.213933125155066,17.3,Kaivokatu 2,2019-08-19 13:50:00
416,12.209166807927188,17.5,Kaivokatu 2,2019-08-19 13:52:00
417,11.782650638622124,16.5,Kaivokatu 2,2019-08-19 13:54:00
418,12.92476842759152,14.8,Kaivokatu 2,2019-08-19 13:56:00
419,12.812189556157744,17.1,Kaivokatu 2,2019-08-19 13:58:00
420,12.174385529674588,18.5,Kaivokatu 2,2019-08-19 14:00:00
421,12.095744584853374,13.7,Kaivokatu 2,2019-08-19 14:02:00
422,12.505598108306305,14.7,Kaivokatu 2,2019-08-19 14:04:00
423,11.182050621799977,17.0,Kaivokatu 2,2019-08-19 14:06:00
424,11.81744055772335,15.8,Kaivokatu 2,2019-08-19 14:08:00
425,12.243833949075091,15.9,Kaivokatu 2,2019-08-19 14:10:00
426,12.889011864974528,13.9,Kaivokatu 2,2019-08-19 14:12:00
427,12.06113084555454,18.2,Kaivokatu 2,2019-08-19 14:14:00
428,12.258822349068605,15.3,Kaivokatu 2,2019-08-19 14:16:00
429,12.3706265901771,16.8,Kaivokatu 2,2019-08-19 14:18:00
430,11.936239481998825,12.7,Kaivokatu 2,2019-08-19 14:20:00
431,11.069335478491983,12.0,Kaivokatu 2,2019-08-19 14:22:00
432,12.353196535690467,18.5,Kaivokatu 2,2019-08-19 14:24:00
433,12.520541313575047,12.8,Kaivokatu 2,2019-08-19 14:26:00
434,10.912083157792974,13.8,Kaivokatu 2,2019-08-19 14:28:00
435,11.487041785947659,18.2,Kaivokatu 2,2019-08-19 14:30:00
436,11.039332721413945,16.2,Kaivokatu 2,2019-08-19 14:32:00
437,12.300348403339484,16.9,Kaivokatu 2,2019-08-19 14:34:00
438,13.013755358291116,12.6,Kaivokatu 2,2019-08-19 14:36:00
439,11.111221712995864,17.2,Kaivokatu 2,2019-08-19 14:38:00
440,11.481063132099967,15.2,Kaivokatu 2,2019-08-19 14:40:00
441,10.92417286843127,13.8,Kaivokatu 2,2019-08-19 14:42:00
442,12.571943539904142,11.1,Kaivokatu 2,2019-08-19 14:44:00
443,11.477841349648564,11.8,Kaivokatu 2,2019-08-19 14:46:00
444,12.109591046849722,14.5,Kaivokatu 2,2019-08-19 14:48:00
445,12.496147598325276,14.1,Kaivokatu 2,2019-08-19 14:50:00
446,13.07539627015585,12.1,Kaivokatu 2,2019-08-19 14:52:00
447,11.14966134585518,12.2,Kaivokatu 2,2019-08-19 14:54:00
448,9.633650892217226,11.8,Kaivokatu 2,2019-08-19 14:56:00
449,11.361506753791563,15.8,Kaivokatu 2,2019-08-19 14:58:00
450,10.987526845310907,15.5,Kaivokatu 2,2019-08-19 15:00:00
451,12.131244354184707,16.1,Kaivokatu 2,2019-08-19 15:02:00
452,11.220638083877377,12.3,Kaivokatu 2,2019-08-19 15:04:00
453,11.854903842488392,18.7,Kaivokatu 2,2019-08-19 15:06:00
454,12.157238233587673,16.9,Kaivokatu 2,2019-08-19 15:08:00
455,11.882562547878106,12.5,Kaivokatu 2,2019-08-19 15:10:00
456,10.987786647085056,13.4,Kaivokatu 2,2019-08-19 15:12:00
457,12.824370530457596,13.8,Kaivokatu 2,2019-08-19 15:14:00
458,11.2558132265145,13.6,Kaivokatu 2,2019-08-19 15:16:00
459,11.843697916719806,10.7,Kaivokatu 2,2019-08-19 15:18:00
460,11.784419822109294,17.3,Kaivokatu 2,2019-08-19 15:20:00
461,12.892370580071333,18.4,Kaivokatu 2,2019-08-19 15:22:00
462,12.036374560760233,11.6,Kaivokatu 2,2019-08-19 15:24:00
463,12.48726336973084,15.7,Kaivokatu 2,2019-08-19 15:26:00
464,11.607484152943568,19.1,Kaivokatu 2,2019-08-19 15:28:00
465,14.283679254189524,10.3,Kaivokatu 2,2019-08-19 15:30:00
466,13.60169751720979,11.7,Kaivokatu 2,2019-08-19 15:32:00
467,13.56788596261632,15.4,Kaivokatu 2,2019-08-19 15:34:00
468,11.754794819311455,14.7,Kaivokatu 2,2019-08-19 15:36:00
469,11.817927363084591,14.6,Kaivokatu 2,2019-08-19 15:38:00
470,12.345926281084811,10.6,Kaivokatu 2,2019-08-19 15:40:00
471,12.490063570549278,13.4,Kaivokatu 2,2019-08-19 15:42:00
472,14.254712660691785,10.3,Kaivokatu 2,2019-08-19 15:44:00
473,12.252812985370864,15.0,Kaivokatu 2,2019-08-19 15:46:00
474,13.653395406190624,13.9,Kaivokatu 2,2019-08-19 15:48:00
475,12.678306493560529,13.1,Kaivokatu 2,2019-08-19 15:50:00
476,13.981334176661566,11.1,Kaivokatu 2,2019-08-19 15:52:00
477,14.265824333424375,10.4,Kaivokatu 2,2019-08-19 15:54:00
478,13.533912401696565,14.0,Kaivokatu 2,2019-08-19 15:56:00
479,11.998634791738644,10.8,Kaivokatu 2,2019-08-19 15:58:00
480,13.149386943194784,11.3,Kaivokatu 2,2019-08-19 16:00:00
481,11.601478819013623,10.2,Kaivokatu 2,2019-08-19 16:02:00
482,11.950960175241525,14.3,Kaivokatu 2,2019-08-19 16:04:00
483,10.882341549426258,12.7,Kaivokatu 2,2019-08-19 16:06:00
484,11.183768758634221,10.4,Kaivokatu 2,2019-08-19 16:08:00
485,13.141772652018856,16.4,Kaivokatu 2,2019-08-19 16:10:00
486,11.471385054757258,12.3,Kaivokatu 2,2019-08-19 16:12:00
487,10.1549926628555,10.0,Kaivokatu 2,2019-08-19 16:14:00
488,11.223453878394938,14.4,Kaivokatu 2,2019-08-19 16:16:00
489,12.60515158589699,12.7,Kaivokatu 2,2019-08-19 16:18:00
490,13.13939797305848,19.4,Kaivokatu 2,2019-08-19 16:20:00
491,13.42673225710583,11.8,Kaivokatu 2,2019-08-19 16:22:00
492,12.35476168793799,12.2,Kaivokatu 2,2019-08-19 16:24:00
493,12.820647464136451,14.3,Kaivokatu 2,2019-08-19 16:26:00
494,13.657284761850873,11.9,Kaivokatu 2,2019-08-19 16:28:00
495,13.178521655860234,10.2,Kaivokatu 2,2019-08-19 16:30:00
496,13.386667410858445,8.8,Kaivokatu 2,2019-08-19 16:32:00
497,15.279190225180454,14.3,Kaivokatu 2,2019-08-19 16:34:00
498,13.042456149796855,12.0,Kaivokatu 2,2019-08-19 16:36:00
499,11.760895075506532,12.0,Kaivokatu 2,2019-08-19 16:38:00
500,12.310217536922845,12.7,Kaivokatu 2,2019-08-19 16:40:00
501,12.472733607848635,16.0,Kaivokatu 2,2019-08-19 16:42:00
502,13.597547826831091,13.0,Kaivokatu 2,2019-08-19 16:44:00
503,14.157613443102722,12.9,Kaivokatu 2,2019-08-19 16:46:00
504,12.923414757335525,14.5,Kaivokatu 2,2019-08-19 16:48:00
505,12.163994132248394,6.7,Kaivokatu 2,2019-08-19 16:50:00
506,12.388477952860091,10.1,Kaivokatu 2,2019-08-19 16:52:00
507,14.128618337176096,11.4,Kaivokatu 2,2019-08-19 16:54:00
508,12.668237344451198,10.3,Kaivokatu 2,2019-08-19 16:56:00
509,12.407162744093199,14.1,Kaivokatu 2,2019-08-19 16:58:00
510,11.516053361610847,11.9,Kaivokatu 2,2019-08-19 17:00:00
511,11.760100396131985,10.7,Kaivokatu 2,2019-08-19 17:02:00
512,10.990280402951242,11.5,Kaivokatu 2,2019-08-19 17:04:00
513,12.744394877771747,15.2,Kaivokatu 2,2019-08-19 17:06:00
514,13.118722394765324,10.9,Kaivokatu 2,2019-08-19 17:08:00
515,11.676256099303153,12.7,Kaivokatu 2,2019-08-19 17:10:00
516,11.298204418449211,11.1,Kaivokatu 2,2019-08-19 17:12:00
517,10.164978682902193,13.0,Kaivokatu 2,2019-08-19 17:14:00
518,9.839807206549565,13.6,Kaivokatu 2,2019-08-19 17:16:00
519,10.59434910035431,15.5,Kaivokatu 2,2019-08-19 17:18:00
520,9.504021416580551,11.1,Kaivokatu 2,2019-08-19 17:20:00
521,9.342147957115577,15.0,Kaivokatu 2,2019-08-19 17:22:00
522,10.440862885862575,8.3,Kaivokatu 2,2019-08-19 17:24:00
523,10.487907927455351,6.4,Kaivokatu 2,2019-08-19 17:26:00
524,10.943878742075126,10.4,Kaivokatu 2,2019-08-19 17:28:00
525,12.473755342195233,9.3,Kaivokatu 2,2019-08-19 17:30:00
526,9.977203775561046,9.3,Kaivokatu 2,2019-08-19 17:32:00
527,10.661852268943367,8.3,Kaivokatu 2,2019-08-19 17:34:00
528,10.238144989133986,8.1,Kaivokatu 2,2019-08-19 17:36:00
529,9.73993407384902,9.9,Kaivokatu 2,2019-08-19 17:38:00
530,10.110630150914083,10.5,Kaivokatu 2,2019-08-19 17:40:00
531,8.946979459379675,8.7,Kaivokatu 2,2019-08-19 17:42:00
532,9.404155815865117,11.5,Kaivokatu 2,2019-08-19 17:44:00
533,10.088900090349508,12.4,Kaivokatu 2,2019-08-19 17:46:00
534,10.04485558030251,9.8,Kaivokatu 2,2019-08-19 17:48:00
535,9.306843181826242,9.5,Kaivokatu 2,2019-08-19 17:50:00
536,9.55110951948744,9.9,Kaivokatu 2,2019-08-19 17:52:00
537,8.08183602446913,10.0,Kaivokatu 2,2019-08-19 17:54:00
538,9.425526215743652,7.1,Kaivokatu 2,2019-08-19 17:56:00
539,9.353905673405128,13.9,Kaivokatu 2,2019-08-19 17:58:00
540,9.166217867856592,10.2,Kaivokatu 2,2019-08-19 18:00:00
541,8.215879224368608,7.6,Kaivokatu 2,2019-08-19 18:02:00
542,8.770008807505956,8.2,Kaivokatu 2,2019-08-19 18:04:00
543,10.278788801993995,9.8,Kaivokatu 2,2019-08-19 18:06:00
544,10.659866737087595,8.7,Kaivokatu 2,2019-08-19 18:08:00
545,10.639962846779987,7.0,Kaivokatu 2,2019-08-19 18:10:00
546,9.794474160060199,8.7,Kaivokatu 2,2019-08-19 18:12:00
547,9.128292637497081,8.9,Kaivokatu 2,2019-08-19 18:14:00
548,9.606330658527517,13.2,Kaivokatu 2,2019-08-19 18:16:00
549,10.348094872346971,12.8,Kaivokatu 2,2019-08-19 18:18:00
550,8.197642976703769,8.7,Kaivokatu 2,2019-08-19 18:20:00
551,8.770639074834907,12.6,Kaivokatu 2,2019-08-19 18:22:00
552,10.45199846443051,9.2,Kaivokatu 2,2019-08-19 18:24:00
553,10.126556303137516,9.8,Kaivokatu 2,2019-08-19 18:26:00
554,11.732049577623949,9.3,Kaivokatu 2,2019-08-19 18:28:00
555,10.453873699338073,10.5,Kaivokatu 2,2019-08-19 18:30:00
556,10.535411024897911,12.1,Kaivokatu 2,2019-08-19 18:32:00
557,9.14019486178284,7.4,Kaivokatu 2,2019-08-19 18:34:00
558,10.004194093982136,7.6,Kaivokatu 2,2019-08-19 18:36:00
559,9.367148427167368,10.7,Kaivokatu 2,2019-08-19 18:38:00
560,8.719108686235622,7.8,Kaivokatu 2,2019-08-19 18:40:00
561,9.412224236229566,6.1,Kaivokatu 2,2019-08-19 18:42:00
562,8.877846258282359,8.0,Kaivokatu 2,2019-08-19 18:44:00
563,7.825448863408353,8.4,Kaivokatu 2,2019-08-19 18:46:00
564,7.683478057215363,9.8,Kaivokatu 2,2019-08-19 18:48:00
565,9.081288000332016,8.7,Kaivokatu 2,2019-08-19 18:50:00
566,8.881228964128693,9.4,Kaivokatu 2,2019-08-19 18:52:00
567,6.293201860899654,7.5,Kaivokatu 2,2019-08-19 18:54:00
568,8.493044153309668,6.3,Kaivokatu 2,2019-08-19 18:56:00
569,8.695213230784036,7.9,Kaivokatu 2,2019-08-19 18:58:00
570,8.371971981231109,8.2,Kaivokatu 2,2019-08-19 19:00:00
571,7.4851132977646175,6.3,Kaivokatu 2,2019-08-19 19:02:00
572,9.011419594669428,3.5,Kaivokatu 2,2019-08-19 19:04:00
573,7.927131160370338,6.7,Kaivokatu 2,2019-08-19 19:06:00
574,7.823687650103968,4.0,Kaivokatu 2,2019-08-19 19:08:00
575,6.996974590016433,7.2,Kaivokatu 2,2019-08-19 19:10:00
576,6.456651457485733,5.3,Kaivokatu 2,2019-08-19 19:12:00
577,7.072345273148496,4.9,Kaivokatu 2,2019-08-19 19:14:00
578,5.969310072467088,7.9,Kaivokatu 2,2019-08-19 19:16:00
579,6.802988168630741,7.5,Kaivokatu 2,2019-08-19 19:18:00
580,6.430287635136138,7.5,Kaivokatu 2,2019-08-19 19:20:00
581,5.251861361990708,7.8,Kaivokatu 2,2019-08-19 19:22:00
582,5.6788668869366905,8.9,Kaivokatu 2,2019-08-19 19:24:00
583,5.789646504304228,8.1,Kaivokatu 2,2019-08-19 19:26:00
584,6.170062971733558,6.3,Kaivokatu 2,2019-08-19 19:28:00
585,4.6062222392633965,7.2,Kaivokatu 2,2019-08-19 19:30:00
586,5.510116040317776,14.9,Kaivokatu 2,2019-08-19 19:32:00
587,5.416690121390495,25.3,Kaivokatu 2,2019-08-19 19:34:00
588,4.986922011059717,6.1,Kaivokatu 2,2019-08-19 19:36:00
589,4.787806054975974,7.5,Kaivokatu 2,2019-08-19 19:38:00
590,4.5759798958678495,6.8,Kaivokatu 2,2019-08-19 19:40:00
591,5.473375871562502,7.0,Kaivokatu 2,2019-08-19 19:42:00
592,5.051994244150958,10.0,Kaivokatu 2,2019-08-19 19:44:00
593,4.642624920283714,6.1,Kaivokatu 2,2019-08-19 19:46:00
594,5.160002665827651,9.1,Kaivokatu 2,2019-08-19 19:48:00
595,4.924125512235934,8.2,Kaivokatu 2,2019-08-19 19:50:00
596,6.160293537957858,8.1,Kaivokatu 2,2019-08-19 19:52:00
597,5.615502785992712,6.2,Kaivokatu 2,2019-08-19 19:54:00
598,5.3923095287627065,7.6,Kaivokatu 2,2019-08-19 19:56:00
599,5.654726831726855,6.2,Kaivokatu 2,2019-08-19 19:58:00
600,5.48165041618636,6.3,Kaivokatu 2,2019-08-19 20:00:00
601,4.224380664997011,6.8,Kaivokatu 2,2019-08-19 20:02:00
602,4.653217745837504,5.6,Kaivokatu 2,2019-08-19 20:04:00
603,4.7650347430454785,8.8,Kaivokatu 2,2019-08-19 20:06:00
604,4.962728546996472,3.7,Kaivokatu 2,2019-08-19 20:08:00
605,4.6192034858759765,6.7,Kaivokatu 2,2019-08-19 20:10:00
606,4.396819255494812,4.8,Kaivokatu 2,2019-08-19 20:12:00
607,4.2736912333394015,5.4,Kaivokatu 2,2019-08-19 20:14:00
608,5.336423056980665,5.6,Kaivokatu 2,2019-08-19 20:16:00
609,4.735171763590506,5.4,Kaivokatu 2,2019-08-19 20:18:00
610,4.033952858733832,5.3,Kaivokatu 2,2019-08-19 20:20:00
611,4.633345049968677,9.2,Kaivokatu 2,2019-08-19 20:22:00
612,4.531028806813534,7.7,Kaivokatu 2,2019-08-19 20:24:00
