,time,variable,value
5995,14/8/2019 21:30,000000007b5207b6,2
5996,14/8/2019 22:00,000000007b5207b6,3
5997,14/8/2019 22:30,000000007b5207b6,4
5998,14/8/2019 23:00,000000007b5207b6,4
5999,14/8/2019 23:30,000000007b5207b6,4
6000,15/8/2019 0:00,000000007b5207b6,2
6001,15/8/2019 0:30,000000007b5207b6,4
6002,15/8/2019 1:00,000000007b5207b6,0
6003,15/8/2019 1:30,000000007b5207b6,0
6004,15/8/2019 2:00,000000007b5207b6,0
6005,15/8/2019 2:30,000000007b5207b6,2
6006,15/8/2019 3:00,000000007b5207b6,0
6007,15/8/2019 3:30,000000007b5207b6,0
6008,15/8/2019 4:00,000000007b5207b6,6
6009,15/8/2019 4:30,000000007b5207b6,7
6010,15/8/2019 5:00,000000007b5207b6,14
6011,15/8/2019 5:30,000000007b5207b6,18
6012,15/8/2019 6:00,000000007b5207b6,8
6013,15/8/2019 6:30,000000007b5207b6,9
6014,15/8/2019 7:00,000000007b5207b6,33
6015,15/8/2019 7:30,000000007b5207b6,4
6016,15/8/2019 8:00,000000007b5207b6,8
6017,15/8/2019 8:30,000000007b5207b6,4
6018,15/8/2019 9:00,000000007b5207b6,60
6019,15/8/2019 9:30,000000007b5207b6,16
6020,15/8/2019 10:00,000000007b5207b6,13
6021,15/8/2019 10:30,000000007b5207b6,44
6022,15/8/2019 11:00,000000007b5207b6,55
6023,15/8/2019 11:30,000000007b5207b6,14
6024,15/8/2019 12:00,000000007b5207b6,8
6025,15/8/2019 12:30,000000007b5207b6,2
6026,15/8/2019 13:00,000000007b5207b6,8
6027,15/8/2019 13:30,000000007b5207b6,45
6028,15/8/2019 14:00,000000007b5207b6,31
6029,15/8/2019 14:30,000000007b5207b6,4
6030,15/8/2019 15:00,000000007b5207b6,7
6031,15/8/2019 15:30,000000007b5207b6,19
6032,15/8/2019 16:00,000000007b5207b6,2
6033,15/8/2019 16:30,000000007b5207b6,5
6034,15/8/2019 17:00,000000007b5207b6,4
6035,15/8/2019 17:30,000000007b5207b6,0
6036,15/8/2019 18:00,000000007b5207b6,1
6037,15/8/2019 18:30,000000007b5207b6,4
6038,15/8/2019 19:00,000000007b5207b6,4
6039,15/8/2019 19:30,000000007b5207b6,2
6040,15/8/2019 20:00,000000007b5207b6,0
6041,15/8/2019 20:30,000000007b5207b6,4
6042,15/8/2019 21:00,000000007b5207b6,4
6043,15/8/2019 21:30,000000007b5207b6,4
6044,15/8/2019 22:00,000000007b5207b6,3
6045,15/8/2019 22:30,000000007b5207b6,2
6046,15/8/2019 23:00,000000007b5207b6,4
6047,15/8/2019 23:30,000000007b5207b6,4
6048,16/8/2019 0:00,000000007b5207b6,0
6049,16/8/2019 0:30,000000007b5207b6,1
6050,16/8/2019 1:00,000000007b5207b6,0
6051,16/8/2019 1:30,000000007b5207b6,0
6052,16/8/2019 2:00,000000007b5207b6,0
6053,16/8/2019 2:30,000000007b5207b6,0
6054,16/8/2019 3:00,000000007b5207b6,4
6055,16/8/2019 3:30,000000007b5207b6,0
6056,16/8/2019 4:00,000000007b5207b6,0
6057,16/8/2019 4:30,000000007b5207b6,8
6058,16/8/2019 5:00,000000007b5207b6,0
6059,16/8/2019 5:30,000000007b5207b6,25
6060,16/8/2019 6:00,000000007b5207b6,3
6061,16/8/2019 6:30,000000007b5207b6,3
6062,16/8/2019 7:00,000000007b5207b6,12
6063,16/8/2019 7:30,000000007b5207b6,20
6064,16/8/2019 8:00,000000007b5207b6,5
6065,16/8/2019 8:30,000000007b5207b6,16
6066,16/8/2019 9:00,000000007b5207b6,25
6067,16/8/2019 9:30,000000007b5207b6,10
6068,16/8/2019 10:00,000000007b5207b6,5
6069,16/8/2019 10:30,000000007b5207b6,12
6070,16/8/2019 11:00,000000007b5207b6,5
6071,16/8/2019 11:30,000000007b5207b6,12
6072,16/8/2019 12:00,000000007b5207b6,20
6073,16/8/2019 12:30,000000007b5207b6,7
6074,16/8/2019 13:00,000000007b5207b6,6
6075,16/8/2019 13:30,000000007b5207b6,11
6076,16/8/2019 14:00,000000007b5207b6,34
6077,16/8/2019 14:30,000000007b5207b6,35
6078,16/8/2019 15:00,000000007b5207b6,2
6079,16/8/2019 15:30,000000007b5207b6,3
6080,16/8/2019 16:00,000000007b5207b6,5
6081,16/8/2019 16:30,000000007b5207b6,2
6082,16/8/2019 17:00,000000007b5207b6,0
6083,16/8/2019 17:30,000000007b5207b6,0
6084,16/8/2019 18:00,000000007b5207b6,3
6085,16/8/2019 18:30,000000007b5207b6,0
6086,16/8/2019 19:00,000000007b5207b6,0
6087,16/8/2019 19:30,000000007b5207b6,2
6088,16/8/2019 20:00,000000007b5207b6,2
6089,16/8/2019 20:30,000000007b5207b6,0
6090,16/8/2019 21:00,000000007b5207b6,0
6091,16/8/2019 21:30,000000007b5207b6,6
6092,16/8/2019 22:00,000000007b5207b6,2
6093,16/8/2019 22:30,000000007b5207b6,0
6094,16/8/2019 23:00,000000007b5207b6,1
6095,16/8/2019 23:30,000000007b5207b6,3
6096,17/8/2019 0:00,000000007b5207b6,0
6097,17/8/2019 0:30,000000007b5207b6,0
6098,17/8/2019 1:00,000000007b5207b6,5
6099,17/8/2019 1:30,000000007b5207b6,2
6100,17/8/2019 2:00,000000007b5207b6,4
6101,17/8/2019 2:30,000000007b5207b6,5
6102,17/8/2019 3:00,000000007b5207b6,0
6103,17/8/2019 3:30,000000007b5207b6,5
6104,17/8/2019 4:00,000000007b5207b6,6
6105,17/8/2019 4:30,000000007b5207b6,2
6106,17/8/2019 5:00,000000007b5207b6,0
6107,17/8/2019 5:30,000000007b5207b6,17
6108,17/8/2019 6:00,000000007b5207b6,6
6109,17/8/2019 6:30,000000007b5207b6,5
6110,17/8/2019 7:00,000000007b5207b6,43
6111,17/8/2019 7:30,000000007b5207b6,29
6112,17/8/2019 8:00,000000007b5207b6,52
6113,17/8/2019 8:30,000000007b5207b6,25
6114,17/8/2019 9:00,000000007b5207b6,70
6115,17/8/2019 9:30,000000007b5207b6,91
6116,17/8/2019 10:00,000000007b5207b6,87
6117,17/8/2019 10:30,000000007b5207b6,87
6118,17/8/2019 11:00,000000007b5207b6,65
6119,17/8/2019 11:30,000000007b5207b6,52
6120,17/8/2019 12:00,000000007b5207b6,67
6121,17/8/2019 12:30,000000007b5207b6,54
6122,17/8/2019 13:00,000000007b5207b6,55
6123,17/8/2019 13:30,000000007b5207b6,35
6124,17/8/2019 14:00,000000007b5207b6,32
6125,17/8/2019 14:30,000000007b5207b6,25
6126,17/8/2019 15:00,000000007b5207b6,16
6127,17/8/2019 15:30,000000007b5207b6,6
6128,17/8/2019 16:00,000000007b5207b6,5
6129,17/8/2019 16:30,000000007b5207b6,5
6130,17/8/2019 17:00,000000007b5207b6,4
6131,17/8/2019 17:30,000000007b5207b6,4
6132,17/8/2019 18:00,000000007b5207b6,4
6133,17/8/2019 18:30,000000007b5207b6,4
6134,17/8/2019 19:00,000000007b5207b6,4
6135,17/8/2019 19:30,000000007b5207b6,4
6136,17/8/2019 20:00,000000007b5207b6,4
6137,17/8/2019 20:30,000000007b5207b6,3
6138,17/8/2019 21:00,000000007b5207b6,4
6139,17/8/2019 21:30,000000007b5207b6,4
6140,17/8/2019 22:00,000000007b5207b6,4
6141,17/8/2019 22:30,000000007b5207b6,3
6142,17/8/2019 23:00,000000007b5207b6,3
6143,17/8/2019 23:30,000000007b5207b6,4
6144,18/8/2019 0:00,000000007b5207b6,4
6145,18/8/2019 0:30,000000007b5207b6,4
6146,18/8/2019 1:00,000000007b5207b6,4
6147,18/8/2019 1:30,000000007b5207b6,3
6148,18/8/2019 2:00,000000007b5207b6,4
6149,18/8/2019 2:30,000000007b5207b6,4
6150,18/8/2019 3:00,000000007b5207b6,4
6151,18/8/2019 3:30,000000007b5207b6,4
6152,18/8/2019 4:00,000000007b5207b6,5
6153,18/8/2019 4:30,000000007b5207b6,4
6154,18/8/2019 5:00,000000007b5207b6,4
6155,18/8/2019 5:30,000000007b5207b6,4
6156,18/8/2019 6:00,000000007b5207b6,4
6157,18/8/2019 6:30,000000007b5207b6,4
6158,18/8/2019 7:00,000000007b5207b6,3
6159,18/8/2019 7:30,000000007b5207b6,4
6160,18/8/2019 8:00,000000007b5207b6,5
6161,18/8/2019 8:30,000000007b5207b6,3
6162,18/8/2019 9:00,000000007b5207b6,4
6163,18/8/2019 9:30,000000007b5207b6,4
6164,18/8/2019 10:00,000000007b5207b6,4
6165,18/8/2019 10:30,000000007b5207b6,6
6166,18/8/2019 11:00,000000007b5207b6,4
6167,18/8/2019 11:30,000000007b5207b6,5
6168,18/8/2019 12:00,000000007b5207b6,4
6169,18/8/2019 12:30,000000007b5207b6,4
6170,18/8/2019 13:00,000000007b5207b6,4
6171,18/8/2019 13:30,000000007b5207b6,4
6172,18/8/2019 14:00,000000007b5207b6,4
6173,18/8/2019 14:30,000000007b5207b6,4
6174,18/8/2019 15:00,000000007b5207b6,4
6175,18/8/2019 15:30,000000007b5207b6,4
6176,18/8/2019 16:00,000000007b5207b6,4
6177,18/8/2019 16:30,000000007b5207b6,4
6178,18/8/2019 17:00,000000007b5207b6,6
6179,18/8/2019 17:30,000000007b5207b6,4
6180,18/8/2019 18:00,000000007b5207b6,4
6181,18/8/2019 18:30,000000007b5207b6,4
6182,18/8/2019 19:00,000000007b5207b6,4
6183,18/8/2019 19:30,000000007b5207b6,4
6184,18/8/2019 20:00,000000007b5207b6,4
6185,18/8/2019 20:30,000000007b5207b6,6
6186,18/8/2019 21:00,000000007b5207b6,4
6187,18/8/2019 21:30,000000007b5207b6,2
6188,18/8/2019 22:00,000000007b5207b6,0
6189,18/8/2019 22:30,000000007b5207b6,1
6190,18/8/2019 23:00,000000007b5207b6,2
6191,18/8/2019 23:30,000000007b5207b6,4
6192,19/8/2019 0:00,000000007b5207b6,1
6193,19/8/2019 0:30,000000007b5207b6,4
6194,19/8/2019 1:00,000000007b5207b6,0
6195,19/8/2019 1:30,000000007b5207b6,0
6196,19/8/2019 2:00,000000007b5207b6,3
6197,19/8/2019 2:30,000000007b5207b6,2
6198,19/8/2019 3:00,000000007b5207b6,0
6199,19/8/2019 3:30,000000007b5207b6,4
6200,19/8/2019 4:00,000000007b5207b6,4
6201,19/8/2019 4:30,000000007b5207b6,1
6202,19/8/2019 5:00,000000007b5207b6,3
6203,19/8/2019 5:30,000000007b5207b6,3
6204,19/8/2019 6:00,000000007b5207b6,5
6205,19/8/2019 6:30,000000007b5207b6,10
6206,19/8/2019 7:00,000000007b5207b6,28
6207,19/8/2019 7:30,000000007b5207b6,29
6208,19/8/2019 8:00,000000007b5207b6,50
6209,19/8/2019 8:30,000000007b5207b6,21
6210,19/8/2019 9:00,000000007b5207b6,25
6211,19/8/2019 9:30,000000007b5207b6,10
6212,19/8/2019 10:00,000000007b5207b6,13
6213,19/8/2019 10:30,000000007b5207b6,50
6214,19/8/2019 11:00,000000007b5207b6,12
6215,19/8/2019 11:30,000000007b5207b6,68
6216,19/8/2019 12:00,000000007b5207b6,59
6217,19/8/2019 12:30,000000007b5207b6,8
6218,19/8/2019 13:00,000000007b5207b6,2
6219,19/8/2019 13:30,000000007b5207b6,34
6220,19/8/2019 14:00,000000007b5207b6,32
6221,19/8/2019 14:30,000000007b5207b6,12
6222,19/8/2019 15:00,000000007b5207b6,0
6223,19/8/2019 15:30,000000007b5207b6,10
6224,19/8/2019 16:00,000000007b5207b6,0
6225,19/8/2019 16:30,000000007b5207b6,5
6226,19/8/2019 17:00,000000007b5207b6,4
6227,19/8/2019 17:30,000000007b5207b6,1
6228,19/8/2019 18:00,000000007b5207b6,4
6229,19/8/2019 18:30,000000007b5207b6,4
6230,19/8/2019 19:00,000000007b5207b6,0
6231,19/8/2019 19:30,000000007b5207b6,0
6232,19/8/2019 20:00,000000007b5207b6,0
6233,19/8/2019 20:30,000000007b5207b6,0
6234,19/8/2019 21:00,000000007b5207b6,4
6235,19/8/2019 21:30,000000007b5207b6,2
6236,19/8/2019 22:00,000000007b5207b6,0
6237,19/8/2019 22:30,000000007b5207b6,4
6238,19/8/2019 23:00,000000007b5207b6,4
6239,19/8/2019 23:30,000000007b5207b6,0
6240,10/8/2019 0:00,0000000096918cfa,0
6241,10/8/2019 0:30,0000000096918cfa,0
6242,10/8/2019 1:00,0000000096918cfa,0
6243,10/8/2019 1:30,0000000096918cfa,0
6244,10/8/2019 2:00,0000000096918cfa,0
6245,10/8/2019 2:30,0000000096918cfa,0
6246,10/8/2019 3:00,0000000096918cfa,0
6247,10/8/2019 3:30,0000000096918cfa,3
6248,10/8/2019 4:00,0000000096918cfa,3
6249,10/8/2019 4:30,0000000096918cfa,3
6250,10/8/2019 5:00,0000000096918cfa,2
6251,10/8/2019 5:30,0000000096918cfa,2
6252,10/8/2019 6:00,0000000096918cfa,3
6253,10/8/2019 6:30,0000000096918cfa,14
6254,10/8/2019 7:00,0000000096918cfa,5
6255,10/8/2019 7:30,0000000096918cfa,8
6256,10/8/2019 8:00,0000000096918cfa,0
6257,10/8/2019 8:30,0000000096918cfa,11
6258,10/8/2019 9:00,0000000096918cfa,6
6259,10/8/2019 9:30,0000000096918cfa,11
6260,10/8/2019 10:00,0000000096918cfa,11
6261,10/8/2019 10:30,0000000096918cfa,5
6262,10/8/2019 11:00,0000000096918cfa,9
6263,10/8/2019 11:30,0000000096918cfa,6
6264,10/8/2019 12:00,0000000096918cfa,3
6265,10/8/2019 12:30,0000000096918cfa,16
6266,10/8/2019 13:00,0000000096918cfa,3
6267,10/8/2019 13:30,0000000096918cfa,8
6268,10/8/2019 14:00,0000000096918cfa,10
6269,10/8/2019 14:30,0000000096918cfa,2
6270,10/8/2019 15:00,0000000096918cfa,4
6271,10/8/2019 15:30,0000000096918cfa,4
6272,10/8/2019 16:00,0000000096918cfa,2
6273,10/8/2019 16:30,0000000096918cfa,3
6274,10/8/2019 17:00,0000000096918cfa,3
6275,10/8/2019 17:30,0000000096918cfa,0
6276,10/8/2019 18:00,0000000096918cfa,1
6277,10/8/2019 18:30,0000000096918cfa,0
6278,10/8/2019 19:00,0000000096918cfa,0
6279,10/8/2019 19:30,0000000096918cfa,2
6280,10/8/2019 20:00,0000000096918cfa,0
6281,10/8/2019 20:30,0000000096918cfa,0
6282,10/8/2019 21:00,0000000096918cfa,0
6283,10/8/2019 21:30,0000000096918cfa,0
6284,10/8/2019 22:00,0000000096918cfa,0
6285,10/8/2019 22:30,0000000096918cfa,0
6286,10/8/2019 23:00,0000000096918cfa,0
6287,10/8/2019 23:30,0000000096918cfa,0
6288,11/8/2019 0:00,0000000096918cfa,0
6289,11/8/2019 0:30,0000000096918cfa,0
6290,11/8/2019 1:00,0000000096918cfa,0
6291,11/8/2019 1:30,0000000096918cfa,0
6292,11/8/2019 2:00,0000000096918cfa,0
6293,11/8/2019 2:30,0000000096918cfa,0
6294,11/8/2019 3:00,0000000096918cfa,2
6295,11/8/2019 3:30,0000000096918cfa,1
6296,11/8/2019 4:00,0000000096918cfa,2
6297,11/8/2019 4:30,0000000096918cfa,4
6298,11/8/2019 5:00,0000000096918cfa,0
6299,11/8/2019 5:30,0000000096918cfa,3
6300,11/8/2019 6:00,0000000096918cfa,0
6301,11/8/2019 6:30,0000000096918cfa,2
6302,11/8/2019 7:00,0000000096918cfa,3
6303,11/8/2019 7:30,0000000096918cfa,13
6304,11/8/2019 8:00,0000000096918cfa,8
6305,11/8/2019 8:30,0000000096918cfa,42
6306,11/8/2019 9:00,0000000096918cfa,8
6307,11/8/2019 9:30,0000000096918cfa,20
6308,11/8/2019 10:00,0000000096918cfa,19
6309,11/8/2019 10:30,0000000096918cfa,30
6310,11/8/2019 11:00,0000000096918cfa,10
6311,11/8/2019 11:30,0000000096918cfa,18
6312,11/8/2019 12:00,0000000096918cfa,5
6313,11/8/2019 12:30,0000000096918cfa,6
6314,11/8/2019 13:00,0000000096918cfa,11
6315,11/8/2019 13:30,0000000096918cfa,7
6316,11/8/2019 14:00,0000000096918cfa,17
6317,11/8/2019 14:30,0000000096918cfa,19
6318,11/8/2019 15:00,0000000096918cfa,8
6319,11/8/2019 15:30,0000000096918cfa,6
6320,11/8/2019 16:00,0000000096918cfa,7
6321,11/8/2019 16:30,0000000096918cfa,14
6322,11/8/2019 17:00,0000000096918cfa,16
6323,11/8/2019 17:30,0000000096918cfa,7
6324,11/8/2019 18:00,0000000096918cfa,23
6325,11/8/2019 18:30,0000000096918cfa,8
6326,11/8/2019 19:00,0000000096918cfa,23
6327,11/8/2019 19:30,0000000096918cfa,1
6328,11/8/2019 20:00,0000000096918cfa,0
6329,11/8/2019 20:30,0000000096918cfa,0
6330,11/8/2019 21:00,0000000096918cfa,0
6331,11/8/2019 21:30,0000000096918cfa,0
6332,11/8/2019 22:00,0000000096918cfa,0
6333,11/8/2019 22:30,0000000096918cfa,0
6334,11/8/2019 23:00,0000000096918cfa,0
6335,11/8/2019 23:30,0000000096918cfa,0
6336,12/8/2019 0:00,0000000096918cfa,0
6337,12/8/2019 0:30,0000000096918cfa,0
6338,12/8/2019 1:00,0000000096918cfa,0
6339,12/8/2019 1:30,0000000096918cfa,0
6340,12/8/2019 2:00,0000000096918cfa,0
6341,12/8/2019 2:30,0000000096918cfa,0
6342,12/8/2019 3:00,0000000096918cfa,1
6343,12/8/2019 3:30,0000000096918cfa,2
6344,12/8/2019 4:00,0000000096918cfa,2
6345,12/8/2019 4:30,0000000096918cfa,2
6346,12/8/2019 5:00,0000000096918cfa,2
6347,12/8/2019 5:30,0000000096918cfa,2
6348,12/8/2019 6:00,0000000096918cfa,4
6349,12/8/2019 6:30,0000000096918cfa,29
6350,12/8/2019 7:00,0000000096918cfa,18
6351,12/8/2019 7:30,0000000096918cfa,0
6352,12/8/2019 8:00,0000000096918cfa,19
6353,12/8/2019 8:30,0000000096918cfa,28
6354,12/8/2019 9:00,0000000096918cfa,24
6355,12/8/2019 9:30,0000000096918cfa,20
6356,12/8/2019 10:00,0000000096918cfa,13
6357,12/8/2019 10:30,0000000096918cfa,11
6358,12/8/2019 11:00,0000000096918cfa,8
6359,12/8/2019 11:30,0000000096918cfa,5
6360,12/8/2019 12:00,0000000096918cfa,9
6361,12/8/2019 12:30,0000000096918cfa,13
6362,12/8/2019 13:00,0000000096918cfa,11
6363,12/8/2019 13:30,0000000096918cfa,10
6364,12/8/2019 14:00,0000000096918cfa,7
6365,12/8/2019 14:30,0000000096918cfa,6
6366,12/8/2019 15:00,0000000096918cfa,5
6367,12/8/2019 15:30,0000000096918cfa,0
6368,12/8/2019 16:00,0000000096918cfa,2
6369,12/8/2019 16:30,0000000096918cfa,0
6370,12/8/2019 17:00,0000000096918cfa,2
6371,12/8/2019 17:30,0000000096918cfa,0
6372,12/8/2019 18:00,0000000096918cfa,0
6373,12/8/2019 18:30,0000000096918cfa,2
6374,12/8/2019 19:00,0000000096918cfa,0
6375,12/8/2019 19:30,0000000096918cfa,0
6376,12/8/2019 20:00,0000000096918cfa,0
6377,12/8/2019 20:30,0000000096918cfa,0
6378,12/8/2019 21:00,0000000096918cfa,0
6379,12/8/2019 21:30,0000000096918cfa,0
6380,12/8/2019 22:00,0000000096918cfa,0
6381,12/8/2019 22:30,0000000096918cfa,0
6382,12/8/2019 23:00,0000000096918cfa,0
6383,12/8/2019 23:30,0000000096918cfa,0
6384,13/8/2019 0:00,0000000096918cfa,0
6385,13/8/2019 0:30,0000000096918cfa,0
6386,13/8/2019 1:00,0000000096918cfa,0
6387,13/8/2019 1:30,0000000096918cfa,0
6388,13/8/2019 2:00,0000000096918cfa,0
6389,13/8/2019 2:30,0000000096918cfa,0
6390,13/8/2019 3:00,0000000096918cfa,0
6391,13/8/2019 3:30,0000000096918cfa,0
6392,13/8/2019 4:00,0000000096918cfa,0
6393,13/8/2019 4:30,0000000096918cfa,0
6394,13/8/2019 5:00,0000000096918cfa,0
6395,13/8/2019 5:30,0000000096918cfa,0
6396,13/8/2019 6:00,0000000096918cfa,0
6397,13/8/2019 6:30,0000000096918cfa,23
6398,13/8/2019 7:00,0000000096918cfa,12
6399,13/8/2019 7:30,0000000096918cfa,13
6400,13/8/2019 8:00,0000000096918cfa,0
6401,13/8/2019 8:30,0000000096918cfa,0
6402,13/8/2019 9:00,0000000096918cfa,6
6403,13/8/2019 9:30,0000000096918cfa,10
6404,13/8/2019 10:00,0000000096918cfa,3
6405,13/8/2019 10:30,0000000096918cfa,3
6406,13/8/2019 11:00,0000000096918cfa,19
6407,13/8/2019 11:30,0000000096918cfa,7
6408,13/8/2019 12:00,0000000096918cfa,16
6409,13/8/2019 12:30,0000000096918cfa,19
6410,13/8/2019 13:00,0000000096918cfa,9
6411,13/8/2019 13:30,0000000096918cfa,10
6412,13/8/2019 14:00,0000000096918cfa,9
6413,13/8/2019 14:30,0000000096918cfa,15
6414,13/8/2019 15:00,0000000096918cfa,3
6415,13/8/2019 15:30,0000000096918cfa,0
6416,13/8/2019 16:00,0000000096918cfa,0
6417,13/8/2019 16:30,0000000096918cfa,2
6418,13/8/2019 17:00,0000000096918cfa,2
6419,13/8/2019 17:30,0000000096918cfa,0
6420,13/8/2019 18:00,0000000096918cfa,0
6421,13/8/2019 18:30,0000000096918cfa,0
6422,13/8/2019 19:00,0000000096918cfa,0
6423,13/8/2019 19:30,0000000096918cfa,0
6424,13/8/2019 20:00,0000000096918cfa,0
6425,13/8/2019 20:30,0000000096918cfa,0
6426,13/8/2019 21:00,0000000096918cfa,0
6427,13/8/2019 21:30,0000000096918cfa,0
6428,13/8/2019 22:00,0000000096918cfa,0
6429,13/8/2019 22:30,0000000096918cfa,0
6430,13/8/2019 23:00,0000000096918cfa,0
6431,13/8/2019 23:30,0000000096918cfa,0
6432,14/8/2019 0:00,0000000096918cfa,0
6433,14/8/2019 0:30,0000000096918cfa,0
6434,14/8/2019 1:00,0000000096918cfa,0
6435,14/8/2019 1:30,0000000096918cfa,0
6436,14/8/2019 2:00,0000000096918cfa,0
6437,14/8/2019 2:30,0000000096918cfa,0
6438,14/8/2019 3:00,0000000096918cfa,0
6439,14/8/2019 3:30,0000000096918cfa,0
6440,14/8/2019 4:00,0000000096918cfa,0
6441,14/8/2019 4:30,0000000096918cfa,0
6442,14/8/2019 5:00,0000000096918cfa,0
6443,14/8/2019 5:30,0000000096918cfa,0
6444,14/8/2019 6:00,0000000096918cfa,0
6445,14/8/2019 6:30,0000000096918cfa,22
6446,14/8/2019 7:00,0000000096918cfa,11
6447,14/8/2019 7:30,0000000096918cfa,6
6448,14/8/2019 8:00,0000000096918cfa,6
6449,14/8/2019 8:30,0000000096918cfa,8
6450,14/8/2019 9:00,0000000096918cfa,15
6451,14/8/2019 9:30,0000000096918cfa,19
6452,14/8/2019 10:00,0000000096918cfa,15
6453,14/8/2019 10:30,0000000096918cfa,10
6454,14/8/2019 11:00,0000000096918cfa,6
6455,14/8/2019 11:30,0000000096918cfa,11
6456,14/8/2019 12:00,0000000096918cfa,5
6457,14/8/2019 12:30,0000000096918cfa,12
6458,14/8/2019 13:00,0000000096918cfa,8
6459,14/8/2019 13:30,0000000096918cfa,5
6460,14/8/2019 14:00,0000000096918cfa,2
6461,14/8/2019 14:30,0000000096918cfa,10
6462,14/8/2019 15:00,0000000096918cfa,0
6463,14/8/2019 15:30,0000000096918cfa,3
6464,14/8/2019 16:00,0000000096918cfa,0
6465,14/8/2019 16:30,0000000096918cfa,0
6466,14/8/2019 17:00,0000000096918cfa,0
6467,14/8/2019 17:30,0000000096918cfa,0
6468,14/8/2019 18:00,0000000096918cfa,0
6469,14/8/2019 18:30,0000000096918cfa,0
6470,14/8/2019 19:00,0000000096918cfa,1
6471,14/8/2019 19:30,0000000096918cfa,0
6472,14/8/2019 20:00,0000000096918cfa,0
6473,14/8/2019 20:30,0000000096918cfa,0
6474,14/8/2019 21:00,0000000096918cfa,0
6475,14/8/2019 21:30,0000000096918cfa,0
6476,14/8/2019 22:00,0000000096918cfa,0
6477,14/8/2019 22:30,0000000096918cfa,0
6478,14/8/2019 23:00,0000000096918cfa,0
6479,14/8/2019 23:30,0000000096918cfa,0
6480,15/8/2019 0:00,0000000096918cfa,0
6481,15/8/2019 0:30,0000000096918cfa,0
6482,15/8/2019 1:00,0000000096918cfa,0
6483,15/8/2019 1:30,0000000096918cfa,0
6484,15/8/2019 2:00,0000000096918cfa,0
6485,15/8/2019 2:30,0000000096918cfa,0
6486,15/8/2019 3:00,0000000096918cfa,0
6487,15/8/2019 3:30,0000000096918cfa,0
6488,15/8/2019 4:00,0000000096918cfa,0
6489,15/8/2019 4:30,0000000096918cfa,0
6490,15/8/2019 5:00,0000000096918cfa,0
6491,15/8/2019 5:30,0000000096918cfa,0
6492,15/8/2019 6:00,0000000096918cfa,1
6493,15/8/2019 6:30,0000000096918cfa,18
6494,15/8/2019 7:00,0000000096918cfa,30
6495,15/8/2019 7:30,0000000096918cfa,25
6496,15/8/2019 8:00,0000000096918cfa,24
6497,15/8/2019 8:30,0000000096918cfa,20
6498,15/8/2019 9:00,0000000096918cfa,26
6499,15/8/2019 9:30,0000000096918cfa,19
6500,15/8/2019 10:00,0000000096918cfa,7
6501,15/8/2019 10:30,0000000096918cfa,29
6502,15/8/2019 11:00,0000000096918cfa,25
6503,15/8/2019 11:30,0000000096918cfa,20
6504,15/8/2019 12:00,0000000096918cfa,15
6505,15/8/2019 12:30,0000000096918cfa,9
6506,15/8/2019 13:00,0000000096918cfa,8
6507,15/8/2019 13:30,0000000096918cfa,9
6508,15/8/2019 14:00,0000000096918cfa,6
6509,15/8/2019 14:30,0000000096918cfa,13
6510,15/8/2019 15:00,0000000096918cfa,8
6511,15/8/2019 15:30,0000000096918cfa,2
6512,15/8/2019 16:00,0000000096918cfa,0
6513,15/8/2019 16:30,0000000096918cfa,6
6514,15/8/2019 17:00,0000000096918cfa,2
6515,15/8/2019 17:30,0000000096918cfa,2
6516,15/8/2019 18:00,0000000096918cfa,3
6517,15/8/2019 18:30,0000000096918cfa,0
6518,15/8/2019 19:00,0000000096918cfa,0
6519,15/8/2019 19:30,0000000096918cfa,0
6520,15/8/2019 20:00,0000000096918cfa,1
6521,15/8/2019 20:30,0000000096918cfa,2
6522,15/8/2019 21:00,0000000096918cfa,0
6523,15/8/2019 21:30,0000000096918cfa,0
6524,15/8/2019 22:00,0000000096918cfa,0
6525,15/8/2019 22:30,0000000096918cfa,1
6526,15/8/2019 23:00,0000000096918cfa,0
6527,15/8/2019 23:30,0000000096918cfa,0
6528,16/8/2019 0:00,0000000096918cfa,0
6529,16/8/2019 0:30,0000000096918cfa,0
6530,16/8/2019 1:00,0000000096918cfa,0
6531,16/8/2019 1:30,0000000096918cfa,0
6532,16/8/2019 2:00,0000000096918cfa,0
6533,16/8/2019 2:30,0000000096918cfa,0
6534,16/8/2019 3:00,0000000096918cfa,0
6535,16/8/2019 3:30,0000000096918cfa,0
6536,16/8/2019 4:00,0000000096918cfa,0
6537,16/8/2019 4:30,0000000096918cfa,0
6538,16/8/2019 5:00,0000000096918cfa,0
6539,16/8/2019 5:30,0000000096918cfa,0
6540,16/8/2019 6:00,0000000096918cfa,5
6541,16/8/2019 6:30,0000000096918cfa,16
6542,16/8/2019 7:00,0000000096918cfa,8
6543,16/8/2019 7:30,0000000096918cfa,17
6544,16/8/2019 8:00,0000000096918cfa,26
6545,16/8/2019 8:30,0000000096918cfa,41
6546,16/8/2019 9:00,0000000096918cfa,24
6547,16/8/2019 9:30,0000000096918cfa,0
6548,16/8/2019 10:00,0000000096918cfa,0
6549,16/8/2019 10:30,0000000096918cfa,0
6550,16/8/2019 11:00,0000000096918cfa,0
6551,16/8/2019 11:30,0000000096918cfa,0
6552,16/8/2019 12:00,0000000096918cfa,0
6553,16/8/2019 12:30,0000000096918cfa,0
